t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,turns
828063,0.0,3908,0,51,128,1482,0
829306,0.0,3908,0,51,128,1482,0
830542,0.0,3908,0,51,128,1481,0
831816,0.0,3908,0,51,128,1482,0
833063,0.0,3909,0,51,128,1481,0
834306,0.0,3908,0,51,128,1481,0
835542,0.0,3908,0,51,128,1481,0
836816,0.0,3908,0,51,128,1482,0
838063,0.0,3909,0,51,128,1482,0
839306,0.0,3909,0,51,128,1482,0
840542,0.0,3909,0,51,128,1482,0
841816,0.0,3908,0,51,128,1482,0
843063,0.0,3908,0,51,128,1481,0
844306,0.0,3909,0,51,128,1481,0
845542,0.0,3908,0,51,128,1482,0
846816,0.0,3908,0,51,128,1482,0
848063,0.0,3909,0,51,128,1480,0
849306,0.0,3909,0,51,128,1482,0
850542,0.0,3909,0,51,128,1482,0
851816,0.0,3908,0,51,128,1481,0
853063,0.0,3908,0,51,128,1483,0
854306,0.0,3908,0,51,128,1482,0
855542,0.0,3908,0,51,128,1482,0
856816,0.0,3908,0,51,128,1480,0
858063,0.0,3908,0,51,128,1481,0
859306,0.0,3908,0,51,128,1482,0
860542,0.0,3909,0,51,128,1481,0
861816,0.0,3909,0,51,128,1482,0
863063,0.0,3908,0,51,128,1481,0
864306,0.0,3908,0,51,128,1482,0
865542,0.0,3908,0,51,128,1483,0
866816,0.0,3908,0,51,128,1482,0
868063,0.0,3908,0,51,128,1481,0
869306,0.0,3908,0,51,128,1480,0
870542,0.0,3908,0,51,128,1481,0
871816,0.0,3908,0,51,128,1481,0
873063,0.0,3908,0,51,128,1482,0
874306,0.0,3908,0,51,128,1482,0
875542,0.0,3908,0,51,128,1482,0
876816,0.0,3909,0,51,128,1482,0
878063,0.0,3908,0,51,128,1482,0
879306,0.0,3908,0,51,128,1479,0
880542,0.0,3908,0,51,128,1481,0
881816,0.0,3908,0,51,128,1481,0
883063,0.0,3909,0,51,128,1482,0
884306,0.0,3908,0,51,128,1482,0
885542,0.0,3908,0,51,128,1480,0
886816,0.0,3908,0,51,128,1482,0
888063,0.0,3909,0,51,128,1481,0
889306,0.0,3908,0,51,128,1482,0
890542,0.0,3908,0,51,128,1481,0
891816,0.0,3909,0,51,128,1483,0
893063,0.0,3908,0,51,128,1482,0
894306,0.0,3909,0,51,128,1481,0
895542,0.0,3908,0,51,128,1482,0
896816,0.0,3909,0,51,128,1481,0
898063,0.0,3908,0,51,128,1481,0
899306,0.0,3908,0,51,128,1480,0
900542,0.0,3908,0,51,128,1481,0
901816,0.0,3908,0,51,128,1481,0
903063,0.0,3908,0,51,128,1482,0
904306,0.0,3908,0,51,128,1481,0
905542,0.0,3908,0,51,128,1480,0
906816,0.0,3909,0,51,128,1481,0
908063,0.0,3909,0,51,128,1481,0
909306,0.0,3908,0,51,128,1482,0
910542,0.0,3908,0,51,128,1481,0
911816,0.0,3908,0,51,128,1482,0
913063,0.0,3908,0,51,128,1481,0
914306,0.0,3908,0,51,128,1482,0
915542,0.0,3908,0,51,128,1483,0
916816,0.0,3908,0,51,128,1482,0
918063,0.0,3909,0,51,128,1481,0
919306,0.0,3909,0,51,128,1481,0
920542,0.0,3908,0,51,128,1482,0
921816,0.0,3908,0,51,128,1482,0
923063,0.0,3909,0,51,128,1482,0
924306,0.0,3908,0,51,128,1481,0
925542,0.0,3908,0,51,128,1481,0
926816,0.0,3908,0,51,128,1481,0
928063,0.0,3908,0,51,128,1482,0
929306,0.0,3908,0,51,128,1482,0
930542,0.0,3908,0,51,128,1481,0
931816,0.0,3909,0,51,128,1481,0
933063,0.0,3908,0,51,128,1482,0
934306,0.0,3908,0,51,128,1482,0
935542,0.0,3909,0,51,128,1480,0
936816,0.0,3908,0,51,128,1482,0
938063,0.0,3908,0,51,128,1483,0
939306,0.0,3909,0,51,128,1481,0
940542,0.0,3908,0,51,128,1481,0
941816,0.0,3908,0,51,128,1482,0
943063,0.0,3909,0,51,128,1482,0
944306,0.0,3909,0,51,128,1481,0
945542,0.0,3908,0,51,128,1482,0
946816,0.0,3908,0,51,128,1481,0
948063,0.0,3909,0,51,128,1482,0
949306,0.0,3908,0,51,128,1482,0
950542,0.0,3909,0,51,128,1481,0
951816,0.0,3908,0,51,128,1482,0
953063,0.0,3909,0,51,128,1482,0
954306,0.0,3908,0,51,128,1481,0
955542,0.0,3908,0,51,128,1481,0
956816,0.0,3908,0,51,128,1481,0
958063,0.0,3908,0,51,128,1482,0
959306,0.0,3908,0,51,128,1482,0
960542,0.0,3908,0,51,128,1481,0
961816,0.0,3908,0,51,128,1482,0
963063,0.0,3909,0,51,128,1482,0
964306,0.0,3909,0,51,128,1481,0
965542,0.0,3908,0,51,128,1481,0
966816,0.0,3909,0,51,128,1482,0
968063,0.0,3908,0,51,128,1483,0
969306,0.0,3908,0,51,128,1482,0
970542,0.0,3908,0,51,128,1481,0
971816,0.0,3908,0,51,128,1481,0
973063,0.0,3908,0,51,128,1481,0
974306,0.0,3908,0,51,128,1482,0
975542,0.0,3908,0,51,128,1482,0
976816,0.0,3908,0,51,128,1482,0
978063,0.0,3908,0,51,128,1482,0
979306,0.0,3908,0,51,128,1481,0
980542,0.0,3908,0,51,128,1481,0
981816,0.0,3908,0,51,128,1482,0
983063,0.0,3908,0,51,128,1481,0
984306,0.0,3909,0,51,128,1482,0
985542,0.0,3908,0,51,128,1483,0
986816,0.0,3908,0,51,128,1483,0
988063,0.0,3908,0,51,128,1482,0
989306,0.0,3908,0,51,128,1481,0
990542,0.0,3908,0,51,128,1481,0
991816,0.0,3908,0,51,128,1482,0
993063,0.0,3908,0,51,128,1481,0
994306,0.0,3908,0,51,128,1481,0
995542,0.0,3908,0,51,128,1482,0
996816,0.0,3908,0,51,128,1482,0
998063,0.0,3908,0,51,128,1482,0
999306,0.0,3908,0,51,128,1482,0
1000542,0.0,3908,0,51,128,1481,0
1001816,0.0,3909,0,51,128,1482,0
1003063,0.0,3908,0,51,128,1481,0
1004306,0.0,3908,0,51,128,1481,0
1005542,0.0,3908,0,51,128,1481,0
1006816,0.0,3908,0,51,128,1482,0
1008063,0.0,3909,0,51,128,1481,0
1009306,0.0,3908,0,51,128,1482,0
1010542,0.0,3908,0,51,128,1481,0
1011816,0.0,3908,0,51,128,1481,0
1013063,0.0,3908,0,51,128,1481,0
1014306,0.0,3909,0,51,128,1481,0
1015542,0.0,3908,0,51,128,1483,0
1016816,0.0,3908,0,51,128,1481,0
1018063,0.0,3908,0,51,128,1482,0
1019306,0.0,3909,0,51,128,1481,0
1020542,0.0,3908,0,51,128,1481,0
1021816,0.0,3908,0,51,128,1481,0
1023063,0.0,3908,0,51,128,1482,0
1024306,0.0,3909,0,51,128,1481,0
1025542,0.0,3909,0,51,128,1483,0
1026816,0.0,3908,0,51,128,1482,0
1028063,0.0,3908,0,51,128,1483,0
1029306,0.0,3909,0,51,128,1483,0
1030542,0.0,3908,0,51,128,1482,0
1031816,0.0,3908,0,51,128,1480,0
1033063,0.0,3908,0,51,128,1483,0
1034306,0.0,3908,0,51,128,1482,0
1035542,0.0,3908,0,51,128,1482,0
1036816,0.0,3908,0,51,128,1481,0
1038063,0.0,3909,0,51,128,1481,0
1039306,0.0,3908,0,51,128,1481,0
1040542,0.0,3908,0,51,128,1481,0
1041816,0.0,3909,0,51,128,1482,0
1043063,0.0,3908,0,51,128,1483,0
1044306,0.0,3909,0,51,128,1480,0
1045542,0.0,3908,0,51,128,1481,0
1046816,0.0,3909,0,51,128,1481,0
1048063,0.0,3909,0,51,128,1481,0
1049306,0.0,3908,0,51,128,1481,0
1050542,0.0,3908,0,51,128,1481,0
1051816,0.0,3908,0,51,128,1482,0
1053063,0.0,3909,0,51,128,1482,0
1054306,0.0,3909,0,51,128,1482,0
1055542,0.0,3908,0,51,128,1482,0
1056816,0.0,3908,0,51,128,1483,0
1058063,0.0,3909,0,51,128,1482,0
1059306,0.0,3908,0,51,128,1481,0
1060542,0.0,3908,0,51,128,1482,0
1061816,0.0,3908,0,51,128,1481,0
1063063,0.0,3909,0,51,128,1481,0
1064306,0.0,3909,0,51,128,1482,0
1065542,0.0,3908,0,51,128,1481,0
1066816,0.0,3909,0,51,128,1481,0
1068063,0.0,3908,0,51,128,1481,0
1069306,0.0,3908,0,51,128,1480,0
1070542,0.0,3909,0,51,128,1481,0
1071816,0.0,3908,0,51,128,1481,0
1073063,0.0,3908,0,51,128,1482,0
1074306,0.0,3908,0,51,128,1483,0
1075542,0.0,3908,0,51,128,1482,0
1076816,0.0,3909,0,51,128,1482,0
1078063,0.0,3908,0,51,128,1481,0
1079306,0.0,3908,0,51,128,1482,0
1080542,0.0,3909,0,51,128,1482,0
1081816,0.0,3908,0,51,128,1481,0
1083064,0.0,3908,0,51,128,1481,0
1084307,0.0,3909,0,51,128,1481,0
1085542,0.0,3908,0,51,128,1482,0
1086816,0.0,3909,0,51,128,1481,0
1088063,0.0,3909,0,51,128,1482,0
1089306,0.0,3908,0,51,128,1481,0
1090542,0.0,3908,0,51,128,1482,0
1091816,0.0,3908,0,51,128,1482,0
1093063,0.0,3909,0,51,128,1482,0
1094306,0.0,3908,0,51,128,1481,0
1095542,0.0,3909,0,51,128,1482,0
1096816,0.0,3909,0,51,128,1482,0
1098063,0.0,3908,0,51,128,1482,0
1099306,0.0,3908,0,51,128,1481,0
1100542,0.0,3909,0,51,128,1482,0
1101816,0.0,3908,0,51,128,1482,0
1103063,0.0,3908,0,51,128,1481,0
1104306,0.0,3908,0,51,128,1482,0
1105542,0.0,3908,0,51,128,1482,0
1106816,0.0,3908,0,51,128,1481,0
1108063,0.0,3908,0,51,128,1480,0
1109306,0.0,3908,0,51,128,1482,0
1110542,0.0,3908,0,51,128,1481,0
1111816,0.0,3908,0,51,128,1482,0
1113063,0.0,3909,0,51,128,1482,0
1114306,0.0,3908,0,51,128,1482,0
1115542,0.0,3908,0,51,128,1481,0
1116816,0.0,3908,0,51,128,1482,0
1118063,0.0,3908,0,51,128,1482,0
1119306,0.0,3908,0,51,128,1483,0
1120542,0.0,3908,0,51,128,1481,0
1121816,0.0,3909,0,51,128,1482,0
1123063,0.0,3908,0,51,128,1481,0
1124306,0.0,3908,0,51,128,1481,0
1125542,0.0,3908,0,51,128,1481,0
1126816,0.0,3908,0,51,128,1480,0
1128063,0.0,3909,0,51,128,1481,0
1129306,0.0,3908,0,51,128,1481,0
1130542,0.0,3908,0,51,128,1481,0
1131816,0.0,3908,0,51,128,1481,0
1133063,0.0,3908,0,51,128,1483,0
1134306,0.0,3908,0,51,128,1484,0
1135542,0.0,3908,0,51,128,1481,0
1136816,0.0,3908,0,51,128,1481,0
1138063,0.0,3908,0,51,128,1483,0
1139306,0.0,3908,0,51,128,1482,0
1140542,0.0,3908,0,51,128,1483,0
1141816,0.0,3909,0,51,128,1480,0
1143063,0.0,3909,0,51,128,1482,0
1144306,0.0,3908,0,51,128,1482,0
1145542,0.0,3908,0,51,128,1481,0
1146816,0.0,3908,0,51,128,1481,0
1148063,0.0,3908,0,51,128,1481,0
1149306,0.0,3908,0,51,128,1482,0
1150542,0.0,3908,0,51,128,1481,0
1151816,0.0,3908,0,51,128,1482,0
1153063,0.0,3909,0,51,128,1482,0
1154306,0.0,3908,0,51,128,1482,0
1155542,0.0,3908,0,51,128,1480,0
1156816,0.0,3909,0,51,128,1482,0
1158063,0.0,3908,0,51,128,1483,0
1159306,0.0,3908,0,51,128,1480,0
1160542,0.0,3909,0,51,128,1481,0
1161816,0.0,3908,0,51,128,1482,0
1163063,0.0,3908,0,51,128,1481,0
1164306,0.0,3908,0,51,128,1481,0
1165542,0.0,3908,0,51,128,1482,0
1166816,0.0,3908,0,51,128,1481,0
1168063,0.0,3909,0,51,128,1481,0
1169306,0.0,3908,0,51,128,1482,0
1170542,0.0,3908,0,51,128,1482,0
1171816,0.0,3908,0,51,128,1482,0
1173063,0.0,3908,0,51,128,1481,0
1174306,0.0,3908,0,51,128,1482,0
1175542,0.0,3908,0,51,128,1482,0
1176816,0.0,3908,0,51,128,1481,0
1178063,0.0,3909,0,51,128,1482,0
1179306,0.0,3908,0,51,128,1481,0
1180542,0.0,3908,0,51,128,1481,0
1181816,0.0,3908,0,51,128,1481,0
1183063,0.0,3909,0,51,128,1481,0
1184306,0.0,3908,0,51,128,1482,0
1185542,0.0,3908,0,51,128,1481,0
1186816,0.0,3908,0,51,128,1482,0
1188063,0.0,3909,0,51,128,1481,0
1189306,0.0,3908,0,51,128,1483,0
1190542,0.0,3909,0,51,128,1482,0
1191816,0.0,3909,0,51,128,1482,0
1193063,0.0,3908,0,51,128,1482,0
1194306,0.0,3908,0,51,128,1480,0
1195542,0.0,3908,0,51,128,1482,0
1196816,0.0,3908,0,51,128,1481,0
1198063,0.0,3908,0,51,128,1481,0
1199306,0.0,3908,0,51,128,1482,0
1200542,0.0,3908,0,51,128,1482,0
1201816,0.0,3908,0,51,128,1482,0
1203063,0.0,3908,0,51,128,1482,0
1204306,0.0,3908,0,51,128,1483,0
1205542,0.0,3908,0,51,128,1483,0
1206816,0.0,3909,0,51,128,1481,0
1208063,0.0,3908,0,51,128,1481,0
1209306,0.0,3908,0,51,128,1482,0
1210542,0.0,3908,0,51,128,1482,0
1211816,0.0,3908,0,51,128,1481,0
1213063,0.0,3909,0,51,128,1482,0
1214306,0.0,3909,0,51,128,1481,0
1215542,0.0,3908,0,51,128,1480,0
1216816,0.0,3908,0,51,128,1481,0
1218063,0.0,3908,0,51,128,1481,0
1219306,0.0,3909,0,51,128,1481,0
1220542,0.0,3908,0,51,128,1482,0
1221816,0.0,3909,0,51,128,1482,0
1223063,0.0,3908,0,51,128,1481,0
1224306,0.0,3908,0,51,128,1481,0
1225542,0.0,3908,0,51,128,1482,0
1226816,0.0,3908,0,51,128,1481,0
1228063,0.0,3908,0,51,128,1481,0
1229306,0.0,3908,0,51,128,1481,0
1230542,0.0,3909,0,51,128,1480,0
1231816,0.0,3908,0,51,128,1481,0
1233063,0.0,3908,0,51,128,1482,0
1234306,0.0,3908,0,51,128,1483,0
1235542,0.0,3908,0,51,128,1481,0
1236816,0.0,3908,0,51,128,1481,0
1238063,0.0,3909,0,51,128,1483,0
1239306,0.0,3908,0,51,128,1482,0
1240542,0.0,3909,0,51,128,1482,0
1241816,0.0,3908,0,51,128,1481,0
1243063,0.0,3908,0,51,128,1480,0
1244306,0.0,3908,0,51,128,1481,0
1245542,0.0,3908,0,51,128,1480,0
1246816,0.0,3908,0,51,128,1481,0
1248063,0.0,3908,0,51,128,1481,0
1249306,0.0,3908,0,51,128,1483,0
1250542,0.0,3908,0,51,128,1481,0
1251816,0.0,3908,0,51,128,1482,0
1253063,0.0,3908,0,51,128,1482,0
1254306,0.0,3908,0,51,128,1481,0
1255542,0.0,3908,0,51,128,1481,0
1256816,0.0,3909,0,51,128,1481,0
1258063,0.0,3908,0,51,128,1481,0
1259306,0.0,3908,0,51,128,1481,0
1260542,0.0,3908,0,51,128,1481,0
1261816,0.0,3908,0,51,128,1484,0
1263063,0.0,3908,0,51,128,1480,0
1264306,0.0,3909,0,51,128,1481,0
1265542,0.0,3909,0,51,128,1482,0
1266816,0.0,3908,0,51,128,1481,0
1268063,0.0,3908,0,51,128,1482,0
1269306,0.0,3908,0,51,128,1483,0
1270542,0.0,3908,0,51,128,1482,0
1271816,0.0,3909,0,51,128,1481,0
1273063,0.0,3908,0,51,128,1481,0
1274306,0.0,3909,0,51,128,1482,0
1275542,0.0,3908,0,51,128,1481,0
1276816,0.0,3908,0,51,128,1481,0
1278063,0.0,3909,0,51,128,1482,0
1279306,0.0,3909,0,51,128,1481,0
1280542,0.0,3909,0,51,128,1482,0
1281816,0.0,3908,0,51,128,1482,0
1283063,0.0,3908,0,51,128,1481,0
1284306,0.0,3908,0,51,128,1481,0
1285542,0.0,3908,0,51,128,1483,0
1286816,0.0,3908,0,51,128,1481,0
1288063,0.0,3908,0,51,128,1480,0
1289306,0.0,3909,0,51,128,1482,0
1290542,0.0,3909,0,51,128,1481,0
1291816,0.0,3909,0,51,128,1480,0
1293063,0.0,3908,0,51,128,1481,0
1294306,0.0,3908,0,51,128,1482,0
1295542,0.0,3908,0,51,128,1480,0
1296816,0.0,3908,0,51,128,1482,0
1298063,0.0,3908,0,51,128,1481,0
1299306,0.0,3908,0,51,128,1482,0
1300542,0.0,3909,0,51,128,1481,0
1301816,0.0,3908,0,51,128,1481,0
1303063,0.0,3908,0,51,128,1483,0
1304306,0.0,3908,0,51,128,1481,0
1305542,0.0,3908,0,51,128,1481,0
1306816,0.0,3908,0,51,128,1482,0
1308063,0.0,3909,0,51,128,1482,0
1309306,0.0,3909,0,51,128,1482,0
1310542,0.0,3908,0,51,128,1481,0
1311816,0.0,3908,0,51,128,1482,0
1313063,0.0,3909,0,51,128,1482,0
1314306,0.0,3908,0,51,128,1482,0
1315542,0.0,3908,0,51,128,1481,0
1316816,0.0,3908,0,51,128,1481,0
1318063,0.0,3909,0,51,128,1482,0
1319306,0.0,3908,0,51,128,1482,0
1320542,0.0,3908,0,51,128,1481,0
1321816,0.0,3908,0,51,128,1481,0
1323063,0.0,3908,0,51,128,1482,0
1324306,0.0,3909,0,51,128,1482,0
1325542,0.0,3909,0,51,128,1481,0
1326816,0.0,3909,0,51,128,1482,0
1328063,0.0,3908,0,51,128,1481,0
1329306,0.0,3908,0,51,128,1481,0
1330542,0.0,3908,0,51,128,1483,0
1331816,0.0,3908,0,51,128,1482,0
1333063,0.0,3908,0,51,128,1480,0
1334306,0.0,3908,0,51,128,1482,0
1335542,0.0,3908,0,51,128,1481,0
1336816,0.0,3909,0,51,128,1481,0
1338063,0.0,3908,0,51,128,1482,0
1339306,0.0,3908,0,51,128,1481,0
1340542,0.0,3909,0,51,128,1481,0
1341816,0.0,3909,0,51,128,1481,0
1343063,0.0,3908,0,51,128,1481,0
1344306,0.0,3909,0,51,128,1482,0
1345542,0.0,3908,0,51,128,1481,0
1346816,0.0,3908,0,51,128,1483,0
1348063,0.0,3909,0,51,128,1481,0
1349306,0.0,3909,0,51,128,1481,0
1350542,0.0,3908,0,51,128,1481,0
1351816,0.0,3908,0,51,128,1481,0
1353063,0.0,3909,0,51,128,1482,0
1354306,0.0,3908,0,51,128,1481,0
1355542,0.0,3908,0,51,128,1482,0
1356816,0.0,3908,0,51,128,1481,0
1358063,0.0,3909,0,51,128,1480,0
1359306,0.0,3909,0,51,128,1482,0
1360542,0.0,3908,0,51,128,1482,0
1361816,0.0,3909,0,51,128,1481,0
1363063,0.0,3909,0,51,128,1482,0
1364306,0.0,3909,0,51,128,1481,0
1365542,0.0,3909,0,51,128,1482,0
1366816,0.0,3908,0,51,128,1481,0
1368063,0.0,3908,0,51,128,1481,0
1369306,0.0,3908,0,51,128,1481,0
1370542,0.0,3908,0,51,128,1482,0
1371816,0.0,3908,0,51,128,1482,0
1373063,0.0,3908,0,51,128,1481,0
1374306,0.0,3908,0,51,128,1482,0
1375542,0.0,3908,0,51,128,1481,0
1376816,0.0,3908,0,51,128,1482,0
1378063,0.0,3908,0,51,128,1483,0
1379306,0.0,3908,0,51,128,1481,0
1380542,0.0,3909,0,51,128,1481,0
1381816,0.0,3908,0,51,128,1481,0
1383063,0.0,3908,0,51,128,1481,0
1384306,0.0,3909,0,51,128,1481,0
1385542,0.0,3908,0,51,128,1481,0
1386816,0.0,3909,0,51,128,1482,0
1388063,0.0,3908,0,51,128,1483,0
1389306,0.0,3908,0,51,128,1482,0
1390542,0.0,3909,0,51,128,1481,0
1391816,0.0,3908,0,51,128,1480,0
1393063,0.0,3908,0,51,128,1481,0
1394306,0.0,3909,0,51,128,1482,0
1395542,0.0,3908,0,51,128,1481,0
1396816,0.0,3908,0,51,128,1480,0
1398063,0.0,3908,0,51,128,1481,0
1399306,0.0,3908,0,51,128,1481,0
1400542,0.0,3908,0,51,128,1480,0
1401816,0.0,3908,0,51,128,1481,0
1403063,0.0,3909,0,51,128,1482,0
1404306,0.0,3908,0,51,128,1483,0
1405542,0.0,3908,0,51,128,1481,0
1406816,0.0,3908,0,51,128,1483,0
1408063,0.0,3908,0,51,128,1483,0
1409306,0.0,3909,0,51,128,1482,0
1410542,0.0,3908,0,51,128,1481,0
1411816,0.0,3908,0,51,128,1482,0
1413063,0.0,3908,0,51,128,1481,0
1414306,0.0,3908,0,51,128,1481,0
1415542,0.0,3908,0,51,128,1481,0
1416816,0.0,3908,0,51,128,1481,0
1418063,0.0,3908,0,51,128,1481,0
1419306,0.0,3908,0,51,128,1483,0
1420542,0.0,3908,0,51,128,1481,0
1421816,0.0,3909,0,51,128,1480,0
1423063,0.0,3908,0,51,128,1481,0
1424306,0.0,3908,0,51,128,1481,0
1425542,0.0,3908,0,51,128,1481,0
1426816,0.0,3908,0,51,128,1481,0
1428063,0.0,3908,0,51,128,1482,0
1429306,0.0,3908,0,51,128,1482,0
1430542,0.0,3908,0,51,128,1482,0
1431816,0.0,3908,0,51,128,1480,0
1433063,0.0,3908,0,51,128,1483,0
1434306,0.0,3908,0,51,128,1481,0
1435542,0.0,3908,0,51,128,1482,0
1436816,0.0,3909,0,51,128,1481,0
1438063,0.0,3909,0,51,128,1482,0
1439306,0.0,3908,0,51,128,1482,0
1440542,0.0,3908,0,51,128,1481,0
1441816,0.0,3908,0,51,128,1481,0
1443063,0.0,3909,0,51,128,1482,0
1444306,0.0,3908,0,51,128,1481,0
1445542,0.0,3908,0,51,128,1481,0
1446816,0.0,3908,0,51,128,1481,0
1448063,0.0,3909,0,51,128,1482,0
1449306,0.0,3908,0,51,128,1482,0
1450542,0.0,3909,0,51,128,1482,0
1451816,0.0,3908,0,51,128,1481,0
1453063,0.0,3909,0,51,128,1481,0
1454306,0.0,3908,0,51,128,1481,0
1455542,0.0,3908,0,51,128,1481,0
1456816,0.0,3909,0,51,128,1480,0
1458063,0.0,3908,0,51,128,1481,0
1459306,0.0,3909,0,51,128,1481,0
1460542,0.0,3908,0,51,128,1480,0
1461816,0.0,3909,0,51,128,1481,0
1463063,0.0,3908,0,51,128,1480,0
1464306,0.0,3908,0,51,128,1482,0
1465542,0.0,3909,0,51,128,1481,0
1466816,0.0,3909,0,51,128,1481,0
1468063,0.0,3908,0,51,128,1482,0
1469306,0.0,3909,0,51,128,1481,0
1470542,0.0,3909,0,51,128,1481,0
1471816,0.0,3908,0,51,128,1482,0
1473063,0.0,3908,0,51,128,1482,0
1474306,0.0,3908,0,51,128,1483,0
1475542,0.0,3908,0,51,128,1481,0
1476816,0.0,3908,0,51,128,1481,0
1478063,0.0,3908,0,51,128,1483,0
1479306,0.0,3909,0,51,128,1481,0
1480542,0.0,3909,0,51,128,1482,0
1481816,0.0,3908,0,51,128,1481,0
1483063,0.0,3908,0,51,128,1481,0
1484306,0.0,3908,0,51,128,1482,0
1485542,0.0,3908,0,51,128,1481,0
1486816,0.0,3908,0,51,128,1481,0
1488063,0.0,3909,0,51,128,1481,0
1489306,0.0,3908,0,51,128,1481,0
1490542,0.0,3908,0,51,128,1482,0
1491816,0.0,3909,0,51,128,1481,0
1493063,0.0,3908,0,51,128,1483,0
1494306,0.0,3908,0,51,128,1481,0
1495542,0.0,3908,0,51,128,1480,0
1496816,0.0,3908,0,51,128,1481,0
1498063,0.0,3908,0,51,128,1482,0
1499306,0.0,3909,0,51,128,1482,0
1500542,0.0,3908,0,51,128,1481,0
1501816,0.0,3909,0,51,128,1482,0
1503063,0.0,3908,0,51,128,1482,0
1504306,0.0,3908,0,51,128,1481,0
1505542,0.0,3908,0,51,128,1481,0
1506816,0.0,3908,0,51,128,1482,0
1508063,0.0,3909,0,51,128,1482,0
1509306,0.0,3909,0,51,128,1481,0
1510542,0.0,3908,0,51,128,1482,0
1511816,0.0,3908,0,51,128,1480,0
1513063,0.0,3908,0,51,128,1482,0
1514306,0.0,3909,0,51,128,1481,0
1515542,0.0,3908,0,51,128,1481,0
1516816,0.0,3908,0,51,128,1482,0
1518063,0.0,3908,0,51,128,1482,0
1519306,0.0,3908,0,51,128,1481,0
1520542,0.0,3909,0,51,128,1482,0
1521816,0.0,3908,0,51,128,1481,0
1523063,0.0,3908,0,51,128,1481,0
1524306,0.0,3909,0,51,128,1481,0
1525542,0.0,3909,0,51,128,1481,0
1526816,0.0,3908,0,51,128,1482,0
1528063,0.0,3908,0,51,128,1483,0
1529306,0.0,3908,0,51,128,1481,0
1530542,0.0,3908,0,51,128,1481,0
1531816,0.0,3908,0,51,128,1482,0
1533063,0.0,3908,0,51,128,1481,0
1534306,0.0,3908,0,51,128,1482,0
1535542,0.0,3908,0,51,128,1481,0
1536816,0.0,3909,0,51,128,1482,0
1538063,0.0,3908,0,51,128,1480,0
1539306,0.0,3908,0,51,128,1482,0
1540542,0.0,3908,0,51,128,1481,0
1541816,0.0,3908,0,51,128,1481,0
1543063,0.0,3909,0,51,128,1480,0
1544306,0.0,3908,0,51,128,1481,0
1545542,0.0,3908,0,51,128,1481,0
1546816,0.0,3909,0,51,128,1483,0
1548063,0.0,3908,0,51,128,1481,0
1549306,0.0,3909,0,51,128,1482,0
1550542,0.0,3908,0,51,128,1481,0
1551816,0.0,3908,0,51,128,1483,0
1553063,0.0,3908,0,51,128,1483,0
1554306,0.0,3909,0,51,128,1482,0
1555542,0.0,3908,0,51,128,1483,0
1556816,0.0,3908,0,51,128,1480,0
1558063,0.0,3908,0,51,128,1481,0
1559306,0.0,3908,0,51,128,1482,0
1560542,0.0,3908,0,51,128,1481,0
1561816,0.0,3908,0,51,128,1483,0
1563063,0.0,3908,0,51,128,1481,0
1564306,0.0,3909,0,51,128,1482,0
1565542,0.0,3908,0,51,128,1481,0
1566816,0.0,3908,0,51,128,1480,0
1568063,0.0,3909,0,51,128,1482,0
1569306,0.0,3908,0,51,128,1481,0
1570542,0.0,3909,0,51,128,1481,0
1571816,0.0,3908,0,51,128,1481,0
1573063,0.0,3908,0,51,128,1482,0
1574306,0.0,3909,0,51,128,1482,0
1575542,0.0,3908,0,51,128,1482,0
1576816,0.0,3908,0,51,128,1481,0
1578063,0.0,3908,0,51,128,1481,0
1579306,0.0,3908,0,51,128,1482,0
1580542,0.0,3908,0,51,128,1482,0
1581816,0.0,3908,0,51,128,1482,0
1583063,0.0,3909,0,51,128,1481,0
1584306,0.0,3909,0,51,128,1481,0
1585542,0.0,3908,0,51,128,1482,0
1586816,0.0,3908,0,51,128,1482,0
1588063,0.0,3908,0,51,128,1481,0
1589306,0.0,3909,0,51,128,1481,0
1590542,0.0,3908,0,51,128,1480,0
1591816,0.0,3909,0,51,128,1482,0
1593063,0.0,3909,0,51,128,1481,0
1594306,0.0,3908,0,51,128,1482,0
1595542,0.0,3909,0,51,128,1482,0
1596816,0.0,3909,0,51,128,1482,0
1598063,0.0,3908,0,51,128,1482,0
1599306,0.0,3908,0,51,128,1482,0
1600542,0.0,3909,0,51,128,1481,0
1601816,0.0,3908,0,51,128,1481,0
1603063,0.0,3908,0,51,128,1482,0
1604306,0.0,3909,0,51,128,1482,0
1605542,0.0,3908,0,51,128,1481,0
1606816,0.0,3909,0,51,128,1481,0
1608063,0.0,3908,0,51,128,1482,0
1609306,0.0,3908,0,51,128,1480,0
1610542,0.0,3909,0,51,128,1481,0
1611816,0.0,3908,0,51,128,1483,0
1613063,0.0,3909,0,51,128,1481,0
1614306,0.0,3908,0,51,128,1482,0
1615542,0.0,3908,0,51,128,1481,0
1616816,0.0,3908,0,51,128,1482,0
1618063,0.0,3908,0,51,128,1481,0
1619306,0.0,3908,0,51,128,1482,0
1620542,0.0,3908,0,51,128,1481,0
1621816,0.0,3908,0,51,128,1480,0
1623063,0.0,3908,0,51,128,1481,0
1624306,0.0,3909,0,51,128,1482,0
1625542,0.0,3909,0,51,128,1481,0
1626816,0.0,3908,0,51,128,1483,0
