t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,turns
599,0.0,187,0,51,128,1480,2
1860,-0.110025,3908,0,51,128,1480,2
3080,-0.220049,3907,0,51,128,1481,2
4338,-0.330074,3906,0,51,128,1481,2
5596,-0.440098,3904,0,51,128,1483,2
6832,-0.550123,3901,0,51,128,1480,2
8080,-0.660147,3898,0,51,128,1482,2
9338,-0.770172,3896,0,51,128,1480,2
10596,-0.880196,3891,0,51,128,1480,2
11836,-0.990221,3888,0,51,128,1480,2
13080,-1.100245,3884,0,51,128,1482,2
14338,-1.21027,3879,0,51,128,1482,2
15596,-1.320294,3875,0,51,128,1480,2
16832,-1.430319,3872,0,51,128,1480,2
18080,-1.540343,3868,0,51,128,1481,2
19344,-1.650367,3864,0,51,128,1480,2
20596,-1.760392,3861,0,51,128,1482,2
21838,-1.870416,3857,0,51,128,1480,2
23080,-1.980441,3853,0,51,128,1481,2
24338,-2.090465,3848,0,51,128,1481,2
25596,-2.20049,3845,0,51,128,1480,2
26832,-2.310514,3841,0,51,128,1480,2
28080,-2.420539,3836,0,51,128,1480,2
29338,-2.530563,3831,0,51,128,1478,2
30596,-2.640588,3827,0,51,128,1481,2
31849,-2.750612,3822,0,51,128,1479,2
33080,-2.860636,3818,0,51,128,1480,2
34338,-2.970661,3812,0,51,128,1479,2
35596,-3.080685,3807,0,51,128,1480,2
36832,-3.19071,3801,0,51,128,1480,2
38080,-3.300734,3796,0,51,128,1480,2
39338,-3.410759,3790,0,51,128,1479,2
40596,-3.520783,3783,0,51,128,1478,2
41832,-3.630808,3777,0,51,128,1479,2
43080,-3.740832,3771,0,51,128,1479,2
44345,-3.850857,3764,0,51,128,1478,2
45613,-3.960881,3759,0,51,128,1478,2
46831,-4.070906,3753,0,51,128,1479,2
48086,-4.18093,3747,0,51,128,1479,2
49338,-4.290955,3740,0,51,128,1479,2
50596,-4.400979,3735,0,51,128,1479,2
51831,-4.511003,3729,0,51,128,1477,2
53079,-4.621028,3724,0,51,128,1477,2
54338,-4.731052,3720,0,51,128,1479,2
55596,-4.841077,3715,0,51,128,1477,2
56831,-4.951101,3711,0,51,128,1478,2
58080,-5.061126,3706,0,51,128,1478,2
59344,-5.17115,3702,0,51,128,1479,2
60596,-5.281175,3698,0,51,128,1477,2
61831,-5.391199,3693,0,51,128,1478,2
63079,-5.501224,3689,0,51,128,1478,2
64343,-5.611248,3684,0,51,128,1478,2
65596,-5.721272,3679,0,51,128,1478,2
66831,-5.831297,3676,0,51,128,1478,2
68079,-5.941321,3673,0,51,128,1478,2
69337,-6.051346,3668,0,51,128,1477,2
70596,-6.16137,3665,0,51,128,1477,2
71831,-6.271395,3659,0,51,128,1478,2
73092,-6.381419,3655,0,51,128,1476,2
74351,-6.491444,3649,0,51,128,1478,2
75611,-6.601468,3644,0,51,128,1477,2
76845,-6.711493,3638,0,51,128,1478,2
78092,-6.821517,3632,0,51,128,1477,2
79350,-6.931541,3626,0,51,128,1478,2
80611,-7.041566,3619,0,51,128,1479,2
81851,-7.15159,3614,0,51,128,1477,2
83093,-7.261615,3607,0,51,128,1478,2
84350,-7.371639,3601,0,51,128,1478,2
85611,-7.481664,3595,0,51,128,1477,2
86845,-7.591688,3589,0,51,128,1476,2
88092,-7.701713,3581,0,51,128,1476,2
89350,-7.811737,3576,0,51,128,1478,2
90611,-7.921762,3571,0,51,128,1476,2
91845,-8.031786,3566,0,51,128,1477,2
93098,-8.14181,3560,0,51,128,1477,2
94356,-8.251835,3556,0,51,128,1477,2
95611,-8.361859,3551,0,51,128,1477,2
96852,-8.471884,3545,0,51,128,1475,2
98092,-8.581908,3540,0,51,128,1477,2
99351,-8.691933,3535,0,51,128,1477,2
100611,-8.801957,3532,0,51,128,1478,2
101851,-8.911982,3527,0,51,128,1478,2
103099,-9.022006,3523,0,51,128,1478,2
104350,-9.13203,3519,0,51,128,1477,2
105611,-9.242055,3515,0,51,128,1476,2
106845,-9.352079,3510,0,51,128,1477,2
108092,-9.462104,3507,0,51,128,1477,2
109350,-9.572128,3502,0,51,128,1477,2
110611,-9.682153,3498,0,51,128,1477,2
111845,-9.792177,3493,0,51,128,1478,2
113092,-9.902202,3488,0,51,128,1478,2
114351,-10.012226,3482,0,51,128,1477,2
115611,-10.122251,3477,0,51,128,1479,2
116845,-10.232275,3471,0,51,128,1477,2
118098,-10.342299,3465,0,51,128,1478,2
119350,-10.452324,3460,0,51,128,1477,2
120610,-10.562348,3453,0,51,128,1477,2
121845,-10.672373,3448,0,51,128,1477,2
123092,-10.782397,3441,0,51,128,1480,2
124350,-10.892422,3435,0,51,128,1477,2
125610,-11.002446,3429,0,51,128,1479,2
126845,-11.112471,3423,0,51,128,1478,2
128092,-11.222495,3417,0,51,128,1478,2
129350,-11.33252,3412,0,51,128,1477,2
130610,-11.442544,3406,0,51,128,1479,2
131850,-11.552568,3401,0,51,128,1478,2
133098,-11.662593,3395,0,51,128,1479,2
134356,-11.772617,3390,0,51,128,1479,2
135610,-11.882642,3385,0,51,128,1478,2
136845,-11.992666,3380,0,51,128,1476,2
138097,-12.102691,3377,0,51,128,1477,2
139349,-12.212715,3371,0,51,128,1479,2
140609,-12.32274,3368,0,51,128,1477,2
141858,-12.432764,3363,0,51,128,1478,2
143091,-12.542789,3358,0,51,128,1479,2
144351,-12.652813,3353,0,51,128,1478,2
145619,-12.762837,3348,0,51,128,1479,2
146845,-12.872862,3343,0,51,128,1478,2
148099,-12.982886,3338,0,51,128,1478,2
149357,-13.092911,3334,0,51,128,1479,2
150619,-13.202935,3329,0,51,128,1478,2
151845,-13.31296,3326,0,51,128,1479,2
153092,-13.422984,3321,0,51,128,1477,2
154351,-13.533009,3316,0,51,128,1479,2
155611,-13.643033,3311,0,51,128,1480,2
156851,-13.753057,3306,0,51,128,1477,2
158093,-13.863082,3300,0,51,128,1478,2
159350,-13.973106,3295,0,51,128,1478,2
160619,-14.083131,3288,0,51,128,1478,2
161845,-14.193155,3283,0,51,128,1480,2
163092,-14.30318,3277,0,51,128,1480,2
164350,-14.413204,3272,0,51,128,1479,2
165609,-14.523229,3266,0,51,128,1480,2
166845,-14.633253,3260,0,51,128,1479,2
168092,-14.743278,3254,0,51,128,1480,2
169357,-14.853302,3249,0,51,128,1480,2
170611,-14.963326,3242,0,51,128,1480,2
171845,-15.073351,3237,0,51,128,1480,2
173092,-15.183375,3232,0,51,128,1480,2
174350,-15.2934,3226,0,51,128,1482,2
175620,-15.403424,3221,0,51,128,1480,2
176845,-15.513449,3216,0,51,128,1479,2
178092,-15.623473,3212,0,51,128,1481,2
179350,-15.733498,3206,0,51,128,1482,2
180611,-15.843522,3201,0,51,128,1481,2
181845,-15.953547,3196,0,51,128,1481,2
183092,-16.063572,3190,0,51,128,1481,2
184350,-16.173597,3186,0,51,128,1480,2
185611,-16.283623,3181,0,51,128,1481,2
186858,-16.393648,3176,0,51,128,1481,2
188092,-16.503674,3172,0,51,128,1481,2
189350,-16.613699,3168,0,51,128,1480,2
190611,-16.723724,3164,0,51,128,1483,2
191845,-16.83375,3159,0,51,128,1482,2
193092,-16.943775,3155,0,51,128,1482,2
194350,-17.053801,3150,0,51,128,1482,2
195610,-17.163826,3144,0,51,128,1481,2
196851,-17.273851,3139,0,51,128,1483,2
198092,-17.383877,3135,0,51,128,1483,2
199350,-17.493902,3130,0,51,128,1482,2
200610,-17.603928,3125,0,51,128,1482,2
201845,-17.713953,3120,0,51,128,1482,2
203092,-17.823978,3113,0,51,128,1483,2
204350,-17.934004,3108,0,51,128,1482,2
205610,-18.044029,3102,0,51,128,1483,2
206845,-18.154055,3097,0,51,128,1483,2
208091,-18.26408,3091,0,51,128,1483,2
209356,-18.374105,3086,0,51,128,1484,2
210610,-18.484131,3080,0,51,128,1483,2
211846,-18.594156,3074,0,51,128,1482,2
213097,-18.704182,3069,0,51,128,1482,2
214349,-18.814207,3063,0,51,128,1484,2
215612,-18.924232,3057,0,51,128,1483,2
216845,-19.034258,3052,0,51,128,1484,2
218099,-19.144283,3045,0,51,128,1484,2
219357,-19.254309,3040,0,51,128,1484,2
220618,-19.364334,3035,0,51,128,1485,2
221845,-19.47436,3030,0,51,128,1484,2
223099,-19.584385,3026,0,51,128,1485,2
224357,-19.69441,3020,0,51,128,1485,2
225611,-19.804436,3016,0,51,128,1485,2
226845,-19.914461,3011,0,51,128,1485,2
228099,-20.024487,3006,0,51,128,1484,2
229350,-20.134512,3001,0,51,128,1484,2
230611,-20.244537,2997,0,51,128,1483,2
231845,-20.354563,2993,0,51,128,1484,2
233092,-20.464588,2990,0,51,128,1484,2
234350,-20.574614,2985,0,51,128,1484,2
235619,-20.684639,2982,0,51,128,1485,2
236845,-20.794664,2977,0,51,128,1484,2
238105,-20.90469,2972,0,51,128,1484,2
239350,-21.014715,2968,0,51,128,1485,2
240611,-21.124741,2962,0,51,128,1485,2
241851,-21.234766,2957,0,51,128,1485,2
243105,-21.344791,2951,0,51,128,1485,2
244351,-21.454817,2946,0,51,128,1485,2
245611,-21.564842,2940,0,51,128,1485,2
246845,-21.674868,2936,0,51,128,1487,2
248093,-21.784893,2930,0,51,128,1486,2
249350,-21.894918,2924,0,51,128,1485,2
250611,-22.004944,2918,0,51,128,1487,2
251845,-22.114969,2913,0,51,128,1485,2
253092,-22.224995,2906,0,51,128,1487,2
254351,-22.33502,2900,0,51,128,1485,2
255612,-22.445045,2893,0,51,128,1487,2
256845,-22.555071,2888,0,51,128,1485,2
258092,-22.665096,2883,0,51,128,1487,2
259351,-22.775122,2876,0,51,128,1488,2
260601,-22.885147,2871,0,51,128,1487,2
261845,-22.995173,2866,0,51,128,1486,2
263098,-23.105198,2861,0,51,128,1487,2
264356,-23.215223,2855,0,51,128,1486,2
265611,-23.325249,2851,0,51,128,1487,2
266845,-23.435274,2846,0,51,128,1486,2
268092,-23.5453,2842,0,51,128,1488,2
269350,-23.655325,2837,0,51,128,1487,2
270611,-23.76535,2834,0,51,128,1485,2
271845,-23.875376,2829,0,51,128,1487,2
273098,-23.985401,2826,0,51,128,1487,2
274350,-24.095427,2822,0,51,128,1488,2
275611,-24.205452,2818,0,51,128,1487,2
276845,-24.315477,2813,0,51,128,1487,2
278091,-24.425503,2809,0,51,128,1486,2
279349,-24.535528,2804,0,51,128,1487,2
280603,-24.645554,2799,0,51,128,1486,2
281845,-24.755579,2795,0,51,128,1487,2
283097,-24.865604,2790,0,51,128,1486,2
284356,-24.97563,2785,0,51,128,1489,2
285610,-25.085655,2780,0,51,128,1489,2
286845,-25.195681,2775,0,51,128,1487,2
288092,-25.305706,2768,0,51,128,1488,2
289350,-25.415731,2763,0,51,128,1488,2
290612,-25.525757,2756,0,51,128,1488,2
291845,-25.635782,2750,0,51,128,1487,2
293093,-25.745808,2744,0,51,128,1489,2
294351,-25.855833,2739,0,51,128,1488,2
295611,-25.965858,2732,0,51,128,1489,2
296845,-26.075884,2726,0,51,128,1487,2
298093,-26.185909,2720,0,51,128,1489,2
299351,-26.295935,2713,0,51,128,1487,2
300611,-26.40596,2708,0,51,128,1488,2
301845,-26.515985,2702,0,51,128,1487,2
303092,-26.626011,2698,0,51,128,1489,2
304350,-26.736036,2693,0,51,128,1489,2
305611,-26.846062,2688,0,51,128,1488,2
306845,-26.956087,2683,0,51,128,1488,2
308092,-27.066113,2679,0,51,128,1487,2
309351,-27.176138,2675,0,51,128,1489,2
310611,-27.286163,2671,0,51,128,1487,2
311845,-27.396189,2665,0,51,128,1488,2
313105,-27.506214,2662,0,51,128,1488,2
314351,-27.61624,2657,0,51,128,1488,2
315611,-27.726265,2653,0,51,128,1489,2
316845,-27.83629,2650,0,51,128,1489,2
318092,-27.946316,2646,0,51,128,1486,2
319357,-28.056341,2643,0,51,128,1490,2
320618,-28.166367,2638,0,51,128,1488,2
321845,-28.276392,2634,0,51,128,1487,2
323092,-28.386417,2629,0,51,128,1489,2
324350,-28.496443,2624,0,51,128,1489,2
325611,-28.606468,2618,0,51,128,1489,2
326845,-28.716494,2612,0,51,128,1488,2
328092,-28.826519,2605,0,51,128,1489,2
329351,-28.936544,2601,0,51,128,1487,2
330612,-29.04657,2594,0,51,128,1489,2
331851,-29.156595,2588,0,51,128,1489,2
333092,-29.266621,2582,0,51,128,1489,2
334350,-29.376646,2577,0,51,128,1487,2
335611,-29.486671,2569,0,51,128,1489,2
336845,-29.596697,2563,0,51,128,1489,2
338092,-29.706722,2556,0,51,128,1489,2
339350,-29.816748,2551,0,51,128,1488,2
340619,-29.926773,2545,0,51,128,1489,2
341856,-30.036798,2540,0,51,128,1489,2
343098,-30.146824,2535,0,51,128,1488,2
344350,-30.256849,2530,0,51,128,1488,2
345611,-30.366875,2525,0,51,128,1490,2
346845,-30.4769,2521,0,51,128,1491,2
348092,-30.586926,2516,0,51,128,1489,2
349349,-30.696951,2511,0,51,128,1490,2
350610,-30.806976,2507,0,51,128,1489,2
351846,-30.917002,2502,0,51,128,1490,2
353091,-31.027027,2499,0,51,128,1490,2
354349,-31.137053,2495,0,51,128,1489,2
355610,-31.247078,2491,0,51,128,1489,2
356845,-31.357103,2487,0,51,128,1490,2
358092,-31.467129,2484,0,51,128,1488,2
359357,-31.577154,2479,0,51,128,1490,2
360612,-31.68718,2474,0,51,128,1489,2
361845,-31.797205,2469,0,51,128,1490,2
363093,-31.90723,2463,0,51,128,1489,2
364357,-32.017254,2459,0,51,128,1490,2
365620,-32.127277,2453,0,51,128,1489,2
366845,-32.237301,2449,0,51,128,1489,2
368092,-32.347324,2443,0,51,128,1490,2
369351,-32.457348,2437,0,51,128,1490,2
370611,-32.567371,2431,0,51,128,1491,2
371845,-32.677395,2425,0,51,128,1489,2
373093,-32.787418,2419,0,51,128,1489,2
374363,-32.897442,2413,0,51,128,1490,2
375611,-33.007465,2406,0,51,128,1489,2
376852,-33.117489,2401,0,51,128,1490,2
378092,-33.227512,2395,0,51,128,1491,2
379351,-33.337536,2390,0,51,128,1490,2
380611,-33.447559,2384,0,51,128,1490,2
381845,-33.557583,2378,0,51,128,1489,2
383092,-33.667606,2373,0,51,128,1492,2
384351,-33.77763,2367,0,51,128,1490,2
385612,-33.887653,2362,0,51,128,1489,2
386851,-33.997677,2358,0,51,128,1490,2
388092,-34.1077,2354,0,51,128,1489,2
389351,-34.217724,2349,0,51,128,1490,2
390611,-34.327747,2345,0,51,128,1490,2
391845,-34.437771,2340,0,51,128,1489,2
393093,-34.547794,2336,0,51,128,1490,2
394351,-34.657818,2332,0,51,128,1490,2
395611,-34.767841,2326,0,51,128,1490,2
396845,-34.877865,2321,0,51,128,1490,2
398092,-34.987888,2317,0,51,128,1490,2
399357,-35.097912,2312,0,51,128,1490,2
400619,-35.207935,2309,0,51,128,1489,2
401845,-35.317959,2305,0,51,128,1489,2
403098,-35.427982,2299,0,51,128,1489,2
404350,-35.538006,2295,0,51,128,1489,2
405600,-35.648029,2290,0,51,128,1489,2
406851,-35.758053,2285,0,51,128,1491,2
408092,-35.868076,2279,0,51,128,1490,2
409350,-35.9781,2273,0,51,128,1490,2
410610,-36.088123,2267,0,51,128,1490,2
411849,-36.198147,2261,0,51,128,1487,2
413098,-36.30817,2256,0,51,128,1490,2
414356,-36.418194,2250,0,51,128,1489,2
415610,-36.528217,2244,0,51,128,1489,2
416856,-36.638241,2239,0,51,128,1488,2
418092,-36.748264,2233,0,51,128,1490,2
419350,-36.858288,2227,0,51,128,1489,2
420610,-36.968311,2221,0,51,128,1490,2
421845,-37.078335,2216,0,51,128,1490,2
423091,-37.188358,2210,0,51,128,1488,2
424350,-37.298382,2205,0,51,128,1489,2
425613,-37.408405,2200,0,51,128,1489,2
426851,-37.518429,2196,0,51,128,1489,2
428091,-37.628452,2191,0,51,128,1488,2
429351,-37.738476,2185,0,51,128,1489,2
430619,-37.848499,2181,0,51,128,1489,2
431851,-37.958523,2175,0,51,128,1487,2
433092,-38.068546,2170,0,51,128,1488,2
434350,-38.17857,2166,0,51,128,1488,2
435612,-38.288593,2162,0,51,128,1488,2
436845,-38.398617,2156,0,51,128,1488,2
438092,-38.50864,2153,0,51,128,1488,2
439351,-38.618664,2149,0,51,128,1488,2
440611,-38.728687,2144,0,51,128,1488,2
441845,-38.838711,2140,0,51,128,1488,2
443093,-38.948734,2134,0,51,128,1488,2
444357,-39.058758,2130,0,51,128,1487,2
445611,-39.168781,2125,0,51,128,1488,2
446845,-39.278805,2120,0,51,128,1487,2
448098,-39.388828,2115,0,51,128,1488,2
449350,-39.498852,2111,0,51,128,1487,2
450611,-39.608875,2105,0,51,128,1487,2
451845,-39.718899,2100,0,51,128,1487,2
453092,-39.828922,2095,0,51,128,1488,2
454357,-39.938946,2088,0,51,128,1488,2
455611,-40.048969,2082,0,51,128,1488,2
456845,-40.158993,2077,0,51,128,1488,2
458092,-40.269016,2071,0,51,128,1487,2
459351,-40.37904,2066,0,51,128,1486,2
460611,-40.489063,2060,0,51,128,1487,2
461845,-40.599087,2055,0,51,128,1487,2
463092,-40.70911,2049,0,51,128,1487,2
464351,-40.819134,2043,0,51,128,1485,2
465611,-40.929157,2037,0,51,128,1486,2
466851,-41.039181,2032,0,51,128,1485,2
468092,-41.149204,2026,0,51,128,1486,2
469351,-41.259228,2021,0,51,128,1486,2
470620,-41.369251,2016,0,51,128,1485,2
471845,-41.479275,2011,0,51,128,1484,2
473099,-41.589298,2007,0,51,128,1485,2
474350,-41.699322,2001,0,51,128,1485,2
475611,-41.809345,1997,0,51,128,1486,2
476857,-41.919369,1992,0,51,128,1487,2
478098,-42.029392,1988,0,51,128,1485,2
479350,-42.139416,1982,0,51,128,1486,2
480610,-42.249439,1979,0,51,128,1485,2
481845,-42.359463,1974,0,51,128,1487,2
483092,-42.469486,1971,0,51,128,1485,2
484356,-42.57951,1966,0,51,128,1486,2
485611,-42.689533,1962,0,51,128,1486,2
486845,-42.799557,1958,0,51,128,1485,2
488092,-42.90958,1953,0,51,128,1486,2
489350,-43.019604,1948,0,51,128,1484,2
490611,-43.129627,1943,0,51,128,1485,2
491846,-43.239651,1938,0,51,128,1485,2
493091,-43.349674,1931,0,51,128,1485,2
494356,-43.459698,1927,0,51,128,1484,2
495610,-43.569721,1922,0,51,128,1485,2
496845,-43.679745,1916,0,51,128,1486,2
498091,-43.789768,1911,0,51,128,1484,2
499349,-43.899792,1905,0,51,128,1484,2
500612,-44.009815,1899,0,51,128,1484,2
501845,-44.119839,1893,0,51,128,1483,2
503093,-44.229862,1886,0,51,128,1483,2
504351,-44.339886,1880,0,51,128,1482,2
505624,-44.449909,1874,0,51,128,1483,2
506851,-44.559933,1868,0,51,128,1482,2
508093,-44.669956,1862,0,51,128,1483,2
509357,-44.77998,1857,0,51,128,1484,2
510617,-44.890003,1852,0,51,128,1482,2
511845,-45.000027,1847,0,51,128,1483,2
513092,-45.11005,1841,0,51,128,1481,2
514351,-45.220074,1837,0,51,128,1484,2
515611,-45.330097,1831,0,51,128,1483,2
516851,-45.440121,1827,0,51,128,1482,2
518093,-45.550144,1823,0,51,128,1482,2
519357,-45.660168,1819,0,51,128,1483,2
520611,-45.770191,1815,0,51,128,1481,2
521845,-45.880215,1810,0,51,128,1483,2
523092,-45.990238,1806,0,51,128,1482,2
524351,-46.100262,1802,0,51,128,1482,2
525611,-46.210285,1798,0,51,128,1483,2
526845,-46.320309,1794,0,51,128,1481,2
528099,-46.430332,1788,0,51,128,1483,2
529350,-46.540356,1784,0,51,128,1482,2
530611,-46.650379,1779,0,51,128,1483,2
531845,-46.760403,1775,0,51,128,1483,2
533093,-46.870426,1770,0,51,128,1482,2
534350,-46.98045,1765,0,51,128,1482,2
535611,-47.090473,1760,0,51,128,1481,2
536845,-47.200497,1754,0,51,128,1481,2
538092,-47.31052,1748,0,51,128,1482,2
539350,-47.420544,1742,0,51,128,1482,2
540611,-47.530567,1735,0,51,128,1481,2
541845,-47.640591,1729,0,51,128,1481,2
543099,-47.750614,1723,0,51,128,1481,2
544351,-47.860638,1717,0,51,128,1480,2
545611,-47.970661,1710,0,51,128,1481,2
546845,-48.080685,1705,0,51,128,1480,2
548092,-48.190708,1698,0,51,128,1481,2
549350,-48.300732,1692,0,51,128,1482,2
550610,-48.410755,1686,0,51,128,1481,2
551845,-48.520779,1681,0,51,128,1482,2
553098,-48.630802,1676,0,51,128,1481,2
554356,-48.740826,1671,0,51,128,1481,2
555610,-48.850849,1667,0,51,128,1480,2
556845,-48.960873,1663,0,51,128,1480,2
558092,-49.070896,1658,0,51,128,1482,2
559350,-49.18092,1654,0,51,128,1480,2
560610,-49.290943,1649,0,51,128,1480,2
561845,-49.400967,1645,0,51,128,1480,2
563091,-49.51099,1641,0,51,128,1480,2
564349,-49.621014,1636,0,51,128,1480,2
565610,-49.731037,1632,0,51,128,1480,2
566845,-49.841061,1629,0,51,128,1479,2
568091,-49.951084,1625,0,51,128,1481,2
569349,-50.061108,1621,0,51,128,1480,2
570610,-50.171131,1616,0,51,128,1481,2
571845,-50.281155,1612,0,51,128,1479,2
573093,-50.391178,1607,0,51,128,1482,2
574351,-50.501202,1601,0,51,128,1480,2
575611,-50.611225,1595,0,51,128,1480,2
576845,-50.721249,1589,0,51,128,1480,2
578092,-50.831272,1583,0,51,128,1480,2
579351,-50.941296,1577,0,51,128,1481,2
580611,-51.051319,1571,0,51,128,1480,2
581851,-51.161343,1566,0,51,128,1478,2
583093,-51.271366,1559,0,51,128,1479,2
584351,-51.38139,1553,0,51,128,1480,2
585611,-51.491413,1546,0,51,128,1480,2
586851,-51.601437,1540,0,51,128,1478,2
588092,-51.71146,1534,0,51,128,1478,2
589350,-51.821484,1527,0,51,128,1480,2
590611,-51.931507,1522,0,51,128,1479,2
591845,-52.041531,1517,0,51,128,1480,2
593099,-52.151554,1512,0,51,128,1480,2
594350,-52.261578,1507,0,51,128,1479,2
595602,-52.371601,1502,0,51,128,1479,2
596845,-52.481625,1497,0,51,128,1479,2
598093,-52.591648,1492,0,51,128,1480,2
599351,-52.701672,1487,0,51,128,1481,2
600611,-52.811695,1484,0,51,128,1480,2
601845,-52.921719,1479,0,51,128,1480,2
603092,-53.031742,1476,0,51,128,1479,2
604350,-53.141766,1472,0,51,128,1479,2
605611,-53.251789,1467,0,51,128,1479,2
606845,-53.361813,1463,0,51,128,1480,2
608099,-53.471836,1459,0,51,128,1479,2
609351,-53.58186,1455,0,51,128,1480,2
610611,-53.691883,1450,0,51,128,1479,2
611851,-53.801907,1444,0,51,128,1480,2
613093,-53.91193,1439,0,51,128,1479,2
614351,-54.021954,1434,0,51,128,1480,2
615618,-54.131977,1429,0,51,128,1479,2
616845,-54.242001,1423,0,51,128,1479,2
618092,-54.352024,1417,0,51,128,1479,2
619350,-54.462048,1412,0,51,128,1480,2
620613,-54.572071,1405,0,51,128,1479,2
621851,-54.682095,1399,0,51,128,1479,2
623092,-54.792118,1392,0,51,128,1480,2
624350,-54.902142,1387,0,51,128,1480,2
625619,-55.012165,1380,0,51,128,1480,2
626845,-55.122189,1375,0,51,128,1480,2
628098,-55.232212,1369,0,51,128,1479,2
629356,-55.342236,1363,0,51,128,1479,2
630611,-55.452259,1357,0,51,128,1479,2
631845,-55.562283,1351,0,51,128,1480,2
633092,-55.672306,1346,0,51,128,1480,2
634349,-55.78233,1341,0,51,128,1480,2
635610,-55.892353,1336,0,51,128,1480,2
636846,-56.002377,1332,0,51,128,1480,2
638092,-56.1124,1328,0,51,128,1480,2
639361,-56.222424,1324,0,51,128,1479,2
640609,-56.332447,1319,0,51,128,1480,2
641849,-56.442471,1315,0,51,128,1480,2
643092,-56.552494,1310,0,51,128,1479,2
644357,-56.662518,1305,0,51,128,1480,2
645620,-56.772541,1300,0,51,128,1481,2
646845,-56.882565,1296,0,51,128,1480,2
648092,-56.992588,1290,0,51,128,1479,2
649351,-57.102612,1286,0,51,128,1481,2
650611,-57.212635,1282,0,51,128,1481,2
651851,-57.322659,1278,0,51,128,1480,2
653093,-57.432682,1273,0,51,128,1481,2
654351,-57.542706,1268,0,51,128,1482,2
655611,-57.652729,1263,0,51,128,1480,2
656845,-57.762753,1257,0,51,128,1480,2
658093,-57.872776,1252,0,51,128,1481,2
659350,-57.9828,1245,0,51,128,1482,2
660611,-58.092823,1239,0,51,128,1481,2
661845,-58.202847,1234,0,51,128,1481,2
663092,-58.31287,1228,0,51,128,1480,2
664351,-58.422894,1223,0,51,128,1481,2
665611,-58.532917,1217,0,51,128,1481,2
666851,-58.642941,1211,0,51,128,1482,2
668092,-58.752964,1205,0,51,128,1482,2
669351,-58.862988,1200,0,51,128,1481,2
670611,-58.973011,1193,0,51,128,1481,2
671845,-59.083035,1187,0,51,128,1483,2
673093,-59.193058,1182,0,51,128,1483,2
674351,-59.303082,1177,0,51,128,1482,2
675611,-59.413105,1173,0,51,128,1482,2
676851,-59.523129,1168,0,51,128,1482,2
678093,-59.633152,1163,0,51,128,1482,2
679350,-59.743176,1158,0,51,128,1482,2
680619,-59.853199,1153,0,51,128,1483,2
681845,-59.963223,1147,0,51,128,1480,2
683092,-60.073246,1143,0,51,128,1482,2
684357,-60.18327,1138,0,51,128,1483,2
685611,-60.293293,1133,0,51,128,1481,2
686845,-60.403316,1129,0,51,128,1482,2
688092,-60.51334,1124,0,51,128,1483,2
689350,-60.623363,1120,0,51,128,1482,2
690611,-60.733387,1116,0,51,128,1484,2
691845,-60.84341,1111,0,51,128,1482,2
693092,-60.953434,1106,0,51,128,1482,2
694350,-61.063457,1101,0,51,128,1483,2
695610,-61.173481,1096,0,51,128,1482,2
696851,-61.283504,1091,0,51,128,1483,2
698092,-61.393528,1086,0,51,128,1482,2
699356,-61.503551,1081,0,51,128,1483,2
700611,-61.613575,1076,0,51,128,1484,2
701845,-61.723598,1070,0,51,128,1482,2
703092,-61.833622,1065,0,51,128,1484,2
704350,-61.943645,1060,0,51,128,1484,2
705610,-62.053669,1053,0,51,128,1483,2
706851,-62.163692,1048,0,51,128,1484,2
708091,-62.273716,1042,0,51,128,1483,2
709349,-62.383739,1037,0,51,128,1484,2
710610,-62.493763,1031,0,51,128,1484,2
711845,-62.603786,1026,0,51,128,1484,2
713091,-62.71381,1020,0,51,128,1483,2
714355,-62.823833,1014,0,51,128,1482,2
715611,-62.933857,1009,0,51,128,1483,2
716845,-63.04388,1002,0,51,128,1485,2
718092,-63.153904,997,0,51,128,1484,2
719350,-63.263927,991,0,51,128,1484,2
720602,-63.373951,987,0,51,128,1485,2
721852,-63.483974,982,0,51,128,1484,2
723092,-63.593998,978,0,51,128,1483,2
724351,-63.704021,973,0,51,128,1483,2
725611,-63.814045,968,0,51,128,1485,2
726845,-63.924068,963,0,51,128,1485,2
728093,-64.034096,958,0,51,128,1484,2
729351,-64.144119,954,0,51,128,1484,2
730611,-64.254143,949,0,51,128,1485,2
731845,-64.364166,945,0,51,128,1485,2
733093,-64.47419,941,0,51,128,1485,2
734351,-64.584213,936,0,51,128,1484,2
735611,-64.694237,932,0,51,128,1483,2
736851,-64.80426,928,0,51,128,1486,2
738093,-64.914284,923,0,51,128,1484,2
739351,-65.024307,919,0,51,128,1485,2
740619,-65.134331,913,0,51,128,1486,2
741845,-65.244354,908,0,51,128,1485,2
743093,-65.354378,902,0,51,128,1484,2
744357,-65.464401,897,0,51,128,1485,2
745619,-65.574425,891,0,51,128,1485,2
746845,-65.684448,886,0,51,128,1486,2
748093,-65.794472,881,0,51,128,1486,2
749350,-65.904495,876,0,51,128,1486,2
750611,-66.014519,869,0,51,128,1485,2
751845,-66.124542,863,0,51,128,1485,2
753092,-66.234566,857,0,51,128,1484,2
754351,-66.344589,850,0,51,128,1486,2
755611,-66.454613,845,0,51,128,1485,2
756845,-66.564636,839,0,51,128,1485,2
758099,-66.67466,833,0,51,128,1484,2
759350,-66.784683,828,0,51,128,1486,2
