t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,diag_enabled,turns
1385629,-121.906456,2656,0,51,128,1489,1,2
1386866,-122.016479,2652,0,51,128,1490,1,2
1388104,-122.126503,2648,0,51,128,1488,1,2
1389368,-122.236526,2645,0,51,128,1489,1,2
1390636,-122.34655,2641,0,51,128,1488,1,2
1391866,-122.456573,2636,0,51,128,1489,1,2
1393104,-122.566597,2632,0,51,128,1489,1,2
1394368,-122.67662,2627,0,51,128,1490,1,2
1395629,-122.786644,2622,0,51,128,1489,1,2
1396866,-122.896667,2616,0,51,128,1488,1,2
1398105,-123.006691,2609,0,51,128,1488,1,2
1399368,-123.116714,2604,0,51,128,1489,1,2
1400636,-123.226738,2598,0,51,128,1490,1,2
1401866,-123.336761,2592,0,51,128,1489,1,2
1403104,-123.446785,2585,0,51,128,1489,1,2
1404374,-123.556808,2580,0,51,128,1488,1,2
1405628,-123.666832,2573,0,51,128,1490,1,2
1406866,-123.776855,2567,0,51,128,1489,1,2
1408110,-123.886879,2560,0,51,128,1489,1,2
1409374,-123.996902,2554,0,51,128,1490,1,2
1410626,-124.106926,2549,0,51,128,1489,1,2
1411866,-124.216949,2543,0,51,128,1489,1,2
1413104,-124.326973,2537,0,51,128,1490,1,2
1414362,-124.436996,2532,0,51,128,1489,1,2
1415629,-124.54702,2529,0,51,128,1489,1,2
1416866,-124.657043,2524,0,51,128,1490,1,2
1418104,-124.767067,2518,0,51,128,1489,1,2
1419368,-124.87709,2514,0,51,128,1489,1,2
1420626,-124.987114,2510,0,51,128,1489,1,2
1421866,-125.097137,2505,0,51,128,1490,1,2
1423103,-125.207161,2501,0,51,128,1490,1,2
1424361,-125.317184,2497,0,51,128,1489,1,2
1425626,-125.427208,2494,0,51,128,1489,1,2
1426865,-125.537231,2489,0,51,128,1490,1,2
1428110,-125.647255,2486,0,51,128,1490,1,2
1429375,-125.757278,2481,0,51,128,1491,1,2
1430629,-125.867302,2477,0,51,128,1488,1,2
1431866,-125.977325,2473,0,51,128,1488,1,2
1433110,-126.087349,2467,0,51,128,1488,1,2
1434368,-126.197372,2462,0,51,128,1489,1,2
1435629,-126.307396,2457,0,51,128,1490,1,2
1436866,-126.417419,2451,0,51,128,1490,1,2
1438104,-126.527443,2445,0,51,128,1489,1,2
1439368,-126.637466,2440,0,51,128,1490,1,2
1440629,-126.74749,2435,0,51,128,1490,1,2
1441866,-126.857513,2429,0,51,128,1490,1,2
1443104,-126.967537,2422,0,51,128,1490,1,2
1444368,-127.07756,2417,0,51,128,1489,1,2
1445629,-127.187584,2409,0,51,128,1490,1,2
1446866,-127.297607,2404,0,51,128,1488,1,2
1448104,-127.407631,2398,0,51,128,1490,1,2
1449368,-127.517654,2393,0,51,128,1490,1,2
1450629,-127.627678,2387,0,51,128,1489,1,2
1451866,-127.737701,2381,0,51,128,1490,1,2
1453104,-127.847725,2375,0,51,128,1491,1,2
1454368,-127.957748,2371,0,51,128,1490,1,2
1455629,-128.06778,2365,0,51,128,1490,1,2
1456866,-128.177811,2360,0,51,128,1489,1,2
1458104,-128.287842,2356,0,51,128,1490,1,2
1459368,-128.397873,2352,0,51,128,1489,1,2
1460629,-128.507904,2348,0,51,128,1490,1,2
1461866,-128.617935,2344,0,51,128,1490,1,2
1463104,-128.727966,2339,0,51,128,1490,1,2
1464368,-128.837997,2334,0,51,128,1490,1,2
1465636,-128.948029,2329,0,51,128,1491,1,2
1466866,-129.05806,2325,0,51,128,1490,1,2
1468104,-129.168091,2320,0,51,128,1491,1,2
1469368,-129.278122,2316,0,51,128,1490,1,2
1470636,-129.388153,2311,0,51,128,1489,1,2
1471866,-129.498184,2307,0,51,128,1490,1,2
1473104,-129.608215,2303,0,51,128,1490,1,2
1474374,-129.718246,2298,0,51,128,1490,1,2
1475627,-129.828278,2293,0,51,128,1489,1,2
1476866,-129.938309,2288,0,51,128,1490,1,2
1478104,-130.04834,2282,0,51,128,1490,1,2
1479368,-130.158371,2277,0,51,128,1489,1,2
1480628,-130.268402,2271,0,51,128,1489,1,2
1481866,-130.378433,2266,0,51,128,1491,1,2
1483104,-130.488464,2260,0,51,128,1490,1,2
1484368,-130.598495,2254,0,51,128,1490,1,2
1485636,-130.708527,2248,0,51,128,1490,1,2
1486866,-130.818558,2243,0,51,128,1490,1,2
1488104,-130.928589,2237,0,51,128,1490,1,2
1489368,-131.03862,2232,0,51,128,1490,1,2
1490628,-131.148651,2225,0,51,128,1490,1,2
1491866,-131.258682,2220,0,51,128,1490,1,2
1493103,-131.368713,2214,0,51,128,1489,1,2
1494362,-131.478745,2210,0,51,128,1489,1,2
1495626,-131.588776,2204,0,51,128,1489,1,2
1496866,-131.698807,2199,0,51,128,1489,1,2
1498109,-131.808838,2194,0,51,128,1488,1,2
1499361,-131.918869,2189,0,51,128,1488,1,2
1500629,-132.0289,2184,0,51,128,1490,1,2
1501866,-132.138931,2179,0,51,128,1489,1,2
1503104,-132.248962,2174,0,51,128,1489,1,2
1504375,-132.358994,2169,0,51,128,1490,1,2
1505629,-132.469025,2164,0,51,128,1489,1,2
1506866,-132.579056,2160,0,51,128,1488,1,2
1508105,-132.689087,2156,0,51,128,1488,1,2
1509368,-132.799118,2151,0,51,128,1488,1,2
1510629,-132.909149,2147,0,51,128,1489,1,2
1511866,-133.01918,2143,0,51,128,1489,1,2
1513104,-133.129211,2138,0,51,128,1488,1,2
1514368,-133.239243,2133,0,51,128,1489,1,2
1515636,-133.349274,2128,0,51,128,1487,1,2
1516866,-133.459305,2123,0,51,128,1490,1,2
1518104,-133.569336,2118,0,51,128,1489,1,2
1519368,-133.679367,2113,0,51,128,1487,1,2
1520629,-133.789398,2108,0,51,128,1487,1,2
1521866,-133.899429,2103,0,51,128,1488,1,2
1523104,-134.00946,2097,0,51,128,1487,1,2
1524368,-134.119492,2092,0,51,128,1488,1,2
1525629,-134.229523,2086,0,51,128,1489,1,2
1526866,-134.339554,2081,0,51,128,1488,1,2
1528104,-134.449585,2075,0,51,128,1486,1,2
1529375,-134.559616,2070,0,51,128,1488,1,2
1530629,-134.669647,2064,0,51,128,1487,1,2
1531866,-134.779678,2059,0,51,128,1487,1,2
1533110,-134.889709,2052,0,51,128,1487,1,2
1534368,-134.999741,2047,0,51,128,1487,1,2
1535629,-135.109772,2042,0,51,128,1487,1,2
1536866,-135.219803,2036,0,51,128,1485,1,2
1538104,-135.329834,2029,0,51,128,1486,1,2
1539368,-135.439865,2024,0,51,128,1486,1,2
1540629,-135.549896,2019,0,51,128,1485,1,2
1541871,-135.659927,2014,0,51,128,1487,1,2
1543111,-135.769958,2009,0,51,128,1486,1,2
1544368,-135.87999,2004,0,51,128,1485,1,2
1545628,-135.990021,2000,0,51,128,1487,1,2
1546872,-136.100052,1995,0,51,128,1486,1,2
1548110,-136.210083,1990,0,51,128,1486,1,2
1549368,-136.320114,1985,0,51,128,1486,1,2
1550627,-136.430145,1981,0,51,128,1487,1,2
1551872,-136.540176,1977,0,51,128,1486,1,2
1553103,-136.650208,1972,0,51,128,1486,1,2
1554368,-136.760239,1968,0,51,128,1486,1,2
1555628,-136.87027,1965,0,51,128,1485,1,2
1556866,-136.980301,1959,0,51,128,1485,1,2
1558104,-137.090332,1956,0,51,128,1486,1,2
1559368,-137.200363,1951,0,51,128,1486,1,2
1560628,-137.310394,1946,0,51,128,1485,1,2
1561872,-137.420425,1942,0,51,128,1485,1,2
1563103,-137.530457,1935,0,51,128,1485,1,2
1564367,-137.640488,1930,0,51,128,1485,1,2
1565626,-137.750519,1924,0,51,128,1485,1,2
1566872,-137.86055,1919,0,51,128,1484,1,2
1568103,-137.970581,1914,0,51,128,1485,1,2
1569361,-138.080612,1908,0,51,128,1483,1,2
1570626,-138.190643,1902,0,51,128,1484,1,2
1571866,-138.300674,1897,0,51,128,1484,1,2
1573117,-138.410706,1891,0,51,128,1485,1,2
1574368,-138.520737,1884,0,51,128,1485,1,2
1575629,-138.630768,1878,0,51,128,1483,1,2
1576872,-138.740799,1872,0,51,128,1483,1,2
1578111,-138.85083,1866,0,51,128,1483,1,2
1579374,-138.960861,1860,0,51,128,1482,1,2
1580629,-139.070892,1855,0,51,128,1482,1,2
1581872,-139.180923,1850,0,51,128,1483,1,2
1583111,-139.290955,1845,0,51,128,1483,1,2
1584369,-139.400986,1839,0,51,128,1482,1,2
1585629,-139.511017,1834,0,51,128,1484,1,2
1586866,-139.621048,1829,0,51,128,1483,1,2
1588104,-139.731079,1825,0,51,128,1483,1,2
1589368,-139.84111,1821,0,51,128,1485,1,2
1590629,-139.951141,1817,0,51,128,1481,1,2
1591866,-140.061172,1812,0,51,128,1483,1,2
1593104,-140.171204,1809,0,51,128,1484,1,2
1594368,-140.281235,1804,0,51,128,1484,1,2
1595629,-140.391266,1800,0,51,128,1483,1,2
1596866,-140.501297,1796,0,51,128,1483,1,2
1598104,-140.611328,1792,0,51,128,1483,1,2
1599368,-140.721359,1787,0,51,128,1483,1,2
1600636,-140.83139,1781,0,51,128,1482,1,2
1601872,-140.941422,1777,0,51,128,1482,1,2
1603110,-141.051453,1773,0,51,128,1483,1,2
1604368,-141.161484,1768,0,51,128,1481,1,2
1605636,-141.271515,1763,0,51,128,1482,1,2
1606866,-141.381546,1758,0,51,128,1483,1,2
1608104,-141.491577,1751,0,51,128,1482,1,2
1609368,-141.601608,1745,0,51,128,1482,1,2
1610629,-141.711639,1738,0,51,128,1483,1,2
1611866,-141.821671,1732,0,51,128,1481,1,2
1613104,-141.931702,1726,0,51,128,1481,1,2
1614368,-142.041733,1720,0,51,128,1480,1,2
1615636,-142.151764,1714,0,51,128,1482,1,2
1616873,-142.261795,1708,0,51,128,1480,1,2
1618104,-142.371826,1702,0,51,128,1481,1,2
1619368,-142.481857,1696,0,51,128,1480,1,2
1620628,-142.591888,1690,0,51,128,1480,1,2
1621866,-142.70192,1684,0,51,128,1481,1,2
1623104,-142.811951,1679,0,51,128,1480,1,2
1624368,-142.921982,1674,0,51,128,1480,1,2
1625627,-143.032013,1670,0,51,128,1482,1,2
1626866,-143.142044,1665,0,51,128,1481,1,2
1628110,-143.252075,1661,0,51,128,1480,1,2
1629368,-143.362106,1656,0,51,128,1481,1,2
1630628,-143.472137,1652,0,51,128,1482,1,2
1631866,-143.582169,1648,0,51,128,1480,1,2
1633104,-143.6922,1644,0,51,128,1483,1,2
1634361,-143.802231,1639,0,51,128,1483,1,2
1635626,-143.912262,1634,0,51,128,1481,1,2
1636872,-144.022293,1631,0,51,128,1480,1,2
1638103,-144.132324,1626,0,51,128,1480,1,2
1639361,-144.242355,1623,0,51,128,1481,1,2
1640632,-144.352386,1619,0,51,128,1483,1,2
1641872,-144.462418,1614,0,51,128,1481,1,2
1643104,-144.572449,1610,0,51,128,1481,1,2
1644369,-144.68248,1605,0,51,128,1481,1,2
1645629,-144.792511,1599,0,51,128,1480,1,2
1646872,-144.902542,1593,0,51,128,1481,1,2
1648104,-145.012573,1586,0,51,128,1480,1,2
1649368,-145.122604,1581,0,51,128,1480,1,2
1650629,-145.232635,1574,0,51,128,1481,1,2
1651866,-145.342667,1569,0,51,128,1479,1,2
1653105,-145.452698,1562,0,51,128,1482,1,2
1654368,-145.562729,1557,0,51,128,1478,1,2
1655629,-145.67276,1550,0,51,128,1480,1,2
1656866,-145.782791,1543,0,51,128,1480,1,2
1658104,-145.892822,1537,0,51,128,1481,1,2
1659368,-146.002853,1531,0,51,128,1480,1,2
1660629,-146.112885,1526,0,51,128,1479,1,2
1661866,-146.222916,1520,0,51,128,1479,1,2
1663104,-146.332947,1515,0,51,128,1480,1,2
1664375,-146.442978,1510,0,51,128,1480,1,2
1665629,-146.553009,1505,0,51,128,1480,1,2
1666866,-146.66304,1500,0,51,128,1480,1,2
1668104,-146.773071,1496,0,51,128,1482,1,2
1669369,-146.883102,1490,0,51,128,1479,1,2
1670629,-146.993134,1486,0,51,128,1480,1,2
1671866,-147.103165,1482,0,51,128,1480,1,2
1673111,-147.213196,1478,0,51,128,1481,1,2
1674368,-147.323227,1474,0,51,128,1481,1,2
1675629,-147.433258,1470,0,51,128,1479,1,2
1676866,-147.543289,1465,0,51,128,1480,1,2
1678104,-147.65332,1461,0,51,128,1481,1,2
1679368,-147.763351,1457,0,51,128,1481,1,2
1680629,-147.873383,1452,0,51,128,1480,1,2
1681866,-147.983414,1448,0,51,128,1481,1,2
1683104,-148.093445,1442,0,51,128,1480,1,2
1684368,-148.203476,1436,0,51,128,1478,1,2
1685629,-148.313507,1431,0,51,128,1480,1,2
1686866,-148.423538,1426,0,51,128,1480,1,2
1688104,-148.533569,1421,0,51,128,1479,1,2
1689368,-148.6436,1415,0,51,128,1480,1,2
1690627,-148.753632,1409,0,51,128,1479,1,2
1691866,-148.863663,1403,0,51,128,1479,1,2
1693104,-148.973694,1396,0,51,128,1480,1,2
1694368,-149.083725,1391,0,51,128,1482,1,2
1695629,-149.193756,1384,0,51,128,1481,1,2
1696866,-149.303787,1378,0,51,128,1481,1,2
1698104,-149.413818,1372,0,51,128,1479,1,2
1699368,-149.523849,1366,0,51,128,1479,1,2
1700636,-149.633881,1361,0,51,128,1480,1,2
1701870,-149.743912,1355,0,51,128,1480,1,2
1703104,-149.853943,1350,0,51,128,1480,1,2
1704368,-149.963974,1343,0,51,128,1480,1,2
1705626,-150.074005,1339,0,51,128,1480,1,2
1706866,-150.184036,1335,0,51,128,1480,1,2
1708103,-150.294067,1330,0,51,128,1481,1,2
1709361,-150.404099,1326,0,51,128,1481,1,2
1710626,-150.51413,1322,0,51,128,1481,1,2
1711872,-150.624161,1317,0,51,128,1481,1,2
1713103,-150.734192,1312,0,51,128,1480,1,2
1714368,-150.844223,1308,0,51,128,1481,1,2
1715629,-150.954254,1303,0,51,128,1480,1,2
1716866,-151.064285,1298,0,51,128,1481,1,2
1718104,-151.174316,1294,0,51,128,1480,1,2
1719369,-151.284348,1288,0,51,128,1480,1,2
1720629,-151.394379,1285,0,51,128,1480,1,2
1721866,-151.50441,1280,0,51,128,1481,1,2
1723104,-151.614441,1276,0,51,128,1481,1,2
1724368,-151.724472,1271,0,51,128,1482,1,2
1725629,-151.834503,1266,0,51,128,1482,1,2
1726866,-151.944534,1260,0,51,128,1482,1,2
1728104,-152.054565,1255,0,51,128,1480,1,2
1729375,-152.164597,1249,0,51,128,1481,1,2
1730629,-152.274628,1243,0,51,128,1480,1,2
1731866,-152.384659,1237,0,51,128,1483,1,2
1733104,-152.49469,1231,0,51,128,1482,1,2
1734368,-152.604721,1227,0,51,128,1482,1,2
1735629,-152.714752,1220,0,51,128,1482,1,2
1736866,-152.824783,1215,0,51,128,1481,1,2
1738111,-152.934814,1208,0,51,128,1480,1,2
1739368,-153.044846,1202,0,51,128,1482,1,2
1740629,-153.154877,1197,0,51,128,1482,1,2
1741866,-153.264908,1191,0,51,128,1481,1,2
1743104,-153.374939,1186,0,51,128,1481,1,2
1744368,-153.48497,1180,0,51,128,1482,1,2
1745629,-153.595001,1175,0,51,128,1482,1,2
1746866,-153.705032,1170,0,51,128,1481,1,2
1748104,-153.815063,1165,0,51,128,1482,1,2
1749374,-153.925095,1161,0,51,128,1483,1,2
1750629,-154.035126,1155,0,51,128,1482,1,2
1751866,-154.145157,1150,0,51,128,1484,1,2
1753105,-154.255188,1145,0,51,128,1481,1,2
1754368,-154.365219,1140,0,51,128,1482,1,2
1755636,-154.47525,1136,0,51,128,1483,1,2
1756872,-154.585281,1132,0,51,128,1482,1,2
1758104,-154.695312,1127,0,51,128,1482,1,2
1759368,-154.805344,1122,0,51,128,1483,1,2
1760628,-154.915375,1118,0,51,128,1482,1,2
1761866,-155.025406,1114,0,51,128,1483,1,2
1763104,-155.135437,1109,0,51,128,1483,1,2
1764368,-155.245468,1104,0,51,128,1482,1,2
1765628,-155.355499,1100,0,51,128,1484,1,2
1766866,-155.46553,1094,0,51,128,1483,1,2
1768104,-155.575562,1089,0,51,128,1483,1,2
1769368,-155.685593,1084,0,51,128,1485,1,2
1770636,-155.795624,1079,0,51,128,1483,1,2
1771866,-155.905655,1074,0,51,128,1484,1,2
1773104,-156.015686,1068,0,51,128,1484,1,2
1774374,-156.125717,1063,0,51,128,1483,1,2
1775628,-156.235748,1056,0,51,128,1483,1,2
1776866,-156.345779,1051,0,51,128,1484,1,2
1778103,-156.455811,1046,0,51,128,1484,1,2
1779361,-156.565842,1039,0,51,128,1483,1,2
1780626,-156.675873,1034,0,51,128,1483,1,2
1781872,-156.785904,1029,0,51,128,1484,1,2
1783109,-156.895935,1023,0,51,128,1485,1,2
1784361,-157.005966,1017,0,51,128,1484,1,2
1785629,-157.115997,1011,0,51,128,1484,1,2
1786872,-157.226028,1006,0,51,128,1484,1,2
1788104,-157.33606,1000,0,51,128,1484,1,2
1789375,-157.446091,994,0,51,128,1485,1,2
1790629,-157.556122,989,0,51,128,1484,1,2
1791872,-157.666153,985,0,51,128,1485,1,2
1793104,-157.776184,980,0,51,128,1485,1,2
1794368,-157.886215,975,0,51,128,1484,1,2
1795629,-157.996246,971,0,51,128,1485,1,2
1796866,-158.106277,966,0,51,128,1483,1,2
1798104,-158.216309,961,0,51,128,1485,1,2
1799368,-158.32634,956,0,51,128,1485,1,2
1800636,-158.436371,951,0,51,128,1485,1,2
1801866,-158.546402,947,0,51,128,1484,1,2
1803104,-158.656433,943,0,51,128,1486,1,2
1804368,-158.766464,939,0,51,128,1484,1,2
1805629,-158.876495,935,0,51,128,1484,1,2
1806872,-158.986526,931,0,51,128,1488,1,2
1808104,-159.096558,926,0,51,128,1485,1,2
1809368,-159.206589,921,0,51,128,1485,1,2
1810629,-159.31662,917,0,51,128,1486,1,2
1811866,-159.426651,911,0,51,128,1486,1,2
1813104,-159.536682,906,0,51,128,1484,1,2
1814368,-159.646713,900,0,51,128,1485,1,2
1815629,-159.756744,895,0,51,128,1486,1,2
1816866,-159.866776,890,0,51,128,1484,1,2
1818104,-159.976807,884,0,51,128,1485,1,2
1819368,-160.086838,878,0,51,128,1486,1,2
1820629,-160.196869,873,0,51,128,1485,1,2
1821866,-160.3069,867,0,51,128,1486,1,2
1823104,-160.416931,861,0,51,128,1485,1,2
1824368,-160.526962,855,0,51,128,1486,1,2
1825629,-160.636993,848,0,51,128,1486,1,2
1826871,-160.747025,843,0,51,128,1485,1,2
1828104,-160.857056,837,0,51,128,1486,1,2
1829375,-160.967087,831,0,51,128,1487,1,2
1830629,-161.077118,826,0,51,128,1486,1,2
1831872,-161.187149,821,0,51,128,1486,1,2
1833104,-161.29718,816,0,51,128,1486,1,2
1834374,-161.407211,810,0,51,128,1486,1,2
1835628,-161.517242,806,0,51,128,1486,1,2
1836866,-161.627274,801,0,51,128,1486,1,2
1838103,-161.737305,796,0,51,128,1488,1,2
1839374,-161.847336,792,0,51,128,1487,1,2
1840636,-161.957367,788,0,51,128,1486,1,2
1841870,-162.067398,784,0,51,128,1487,1,2
1843104,-162.177429,780,0,51,128,1487,1,2
1844368,-162.28746,776,0,51,128,1486,1,2
1845628,-162.397491,772,0,51,128,1486,1,2
1846866,-162.507523,767,0,51,128,1487,1,2
1848103,-162.617554,763,0,51,128,1487,1,2
1849362,-162.727585,758,0,51,128,1488,1,2
1850626,-162.837616,754,0,51,128,1487,1,2
1851866,-162.947647,750,0,51,128,1488,1,2
1853103,-163.057678,744,0,51,128,1486,1,2
1854361,-163.167709,739,0,51,128,1487,1,2
1855626,-163.27774,734,0,51,128,1486,1,2
1856872,-163.387772,729,0,51,128,1488,1,2
1858117,-163.497803,723,0,51,128,1487,1,2
1859368,-163.607834,717,0,51,128,1489,1,2
1860629,-163.717865,710,0,51,128,1488,1,2
1861872,-163.827896,704,0,51,128,1488,1,2
1863104,-163.937927,698,0,51,128,1488,1,2
1864369,-164.047958,692,0,51,128,1487,1,2
1865629,-164.15799,686,0,51,128,1488,1,2
1866866,-164.268021,680,0,51,128,1489,1,2
1868104,-164.378052,674,0,51,128,1489,1,2
1869375,-164.488083,668,0,51,128,1487,1,2
1870636,-164.598114,663,0,51,128,1489,1,2
1871866,-164.708145,657,0,51,128,1489,1,2
1873104,-164.818176,653,0,51,128,1487,1,2
1874368,-164.928207,647,0,51,128,1488,1,2
1875629,-165.038239,643,0,51,128,1488,1,2
1876866,-165.14827,638,0,51,128,1489,1,2
1878104,-165.258301,633,0,51,128,1488,1,2
1879375,-165.368332,629,0,51,128,1487,1,2
1880629,-165.478363,624,0,51,128,1488,1,2
1881872,-165.588394,620,0,51,128,1489,1,2
1883104,-165.698425,616,0,51,128,1489,1,2
1884368,-165.808456,611,0,51,128,1488,1,2
1885629,-165.918488,607,0,51,128,1488,1,2
1886866,-166.028519,603,0,51,128,1488,1,2
1888110,-166.13855,601,0,51,128,1488,1,2
1889368,-166.248581,596,0,51,128,1489,1,2
1890629,-166.358612,592,0,51,128,1489,1,2
1891866,-166.468643,587,0,51,128,1488,1,2
1893111,-166.578674,582,0,51,128,1490,1,2
1894368,-166.688705,578,0,51,128,1490,1,2
1895629,-166.798737,573,0,51,128,1488,1,2
1896866,-166.908768,566,0,51,128,1489,1,2
1898111,-167.018799,560,0,51,128,1487,1,2
1899369,-167.12883,554,0,51,128,1488,1,2
1900629,-167.238861,548,0,51,128,1488,1,2
1901872,-167.348892,542,0,51,128,1487,1,2
1903104,-167.458923,536,0,51,128,1489,1,2
1904368,-167.568954,530,0,51,128,1488,1,2
1905627,-167.678986,524,0,51,128,1489,1,2
1906866,-167.789017,517,0,51,128,1489,1,2
1908104,-167.899048,511,0,51,128,1489,1,2
1909368,-168.009079,504,0,51,128,1489,1,2
1910628,-168.11911,500,0,51,128,1490,1,2
1911866,-168.229141,495,0,51,128,1490,1,2
1913110,-168.339172,489,0,51,128,1489,1,2
1914368,-168.449203,484,0,51,128,1488,1,2
1915628,-168.559235,479,0,51,128,1488,1,2
1916866,-168.669266,474,0,51,128,1489,1,2
1918104,-168.779297,470,0,51,128,1490,1,2
1919368,-168.889328,465,0,51,128,1489,1,2
1920626,-168.999359,460,0,51,128,1488,1,2
1921866,-169.10939,457,0,51,128,1489,1,2
1923103,-169.219421,453,0,51,128,1489,1,2
1924361,-169.329453,449,0,51,128,1490,1,2
1925626,-169.439484,445,0,51,128,1489,1,2
1926866,-169.549515,440,0,51,128,1490,1,2
1928111,-169.659546,437,0,51,128,1490,1,2
1929369,-169.769577,432,0,51,128,1489,1,2
1930629,-169.879608,427,0,51,128,1490,1,2
1931866,-169.989639,423,0,51,128,1488,1,2
1933111,-170.09967,418,0,51,128,1489,1,2
1934368,-170.209702,412,0,51,128,1487,1,2
1935636,-170.319733,407,0,51,128,1490,1,2
1936866,-170.429764,402,0,51,128,1489,1,2
1938111,-170.539795,396,0,51,128,1488,1,2
1939368,-170.649826,390,0,51,128,1489,1,2
1940629,-170.759857,385,0,51,128,1489,1,2
1941866,-170.869888,379,0,51,128,1489,1,2
1943111,-170.979919,373,0,51,128,1489,1,2
1944375,-171.089951,367,0,51,128,1488,1,2
1945629,-171.199982,360,0,51,128,1490,1,2
1946866,-171.310013,355,0,51,128,1489,1,2
1948104,-171.420044,349,0,51,128,1488,1,2
1949374,-171.530075,343,0,51,128,1489,1,2
1950629,-171.640106,337,0,51,128,1489,1,2
1951866,-171.750137,332,0,51,128,1490,1,2
1953110,-171.860168,327,0,51,128,1490,1,2
1954375,-171.9702,321,0,51,128,1489,1,2
1955629,-172.080231,316,0,51,128,1489,1,2
1956870,-172.190262,312,0,51,128,1490,1,2
1958104,-172.300293,307,0,51,128,1490,1,2
1959368,-172.410324,303,0,51,128,1489,1,2
1960629,-172.520355,298,0,51,128,1489,1,2
1961866,-172.630386,294,0,51,128,1490,1,2
1963104,-172.740417,289,0,51,128,1489,1,2
1964368,-172.850449,285,0,51,128,1489,1,2
1965629,-172.96048,280,0,51,128,1488,1,2
1966866,-173.070511,275,0,51,128,1489,1,2
1968104,-173.180542,270,0,51,128,1489,1,2
1969368,-173.290573,266,0,51,128,1490,1,2
1970629,-173.400604,262,0,51,128,1489,1,2
1971866,-173.510635,258,0,51,128,1489,1,2
1973104,-173.620667,253,0,51,128,1488,1,2
1974367,-173.730698,248,0,51,128,1489,1,2
1975629,-173.840729,243,0,51,128,1490,1,2
1976866,-173.95076,238,0,51,128,1489,1,2
1978110,-174.060791,233,0,51,128,1490,1,2
1979368,-174.170822,227,0,51,128,1489,1,2
1980628,-174.280853,221,0,51,128,1489,1,2
1981866,-174.390884,215,0,51,128,1489,1,2
1983110,-174.500916,210,0,51,128,1489,1,2
1984368,-174.610947,204,0,51,128,1488,1,2
1985629,-174.720978,199,0,51,128,1490,1,2
1986866,-174.831009,193,0,51,128,1489,1,2
1988104,-174.94104,188,0,51,128,1489,1,2
1989368,-175.051071,181,0,51,128,1489,1,2
1990626,-175.161102,176,0,51,128,1489,1,2
1991866,-175.271133,169,0,51,128,1489,1,2
1993103,-175.381165,165,0,51,128,1488,1,2
1994361,-175.491196,159,0,51,128,1488,1,2
1995626,-175.601227,155,0,51,128,1488,1,2
1996866,-175.711258,149,0,51,128,1489,1,2
1998103,-175.821289,144,0,51,128,1489,1,2
1999369,-175.93132,140,0,51,128,1489,1,2
