t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,turns
756843,-33.282318,2366,0,51,128,1489,1
758100,-33.33733,2364,0,51,128,1490,1
759363,-33.392342,2364,0,51,128,1490,1
760609,-33.447353,2362,0,51,128,1492,1
761843,-33.502365,2361,0,51,128,1490,1
763100,-33.557377,2359,0,51,128,1490,1
764363,-33.612389,2357,0,51,128,1489,1
765603,-33.6674,2355,0,51,128,1491,1
766844,-33.722412,2353,0,51,128,1490,1
768113,-33.777424,2350,0,51,128,1490,1
769363,-33.832436,2347,0,51,128,1489,1
770610,-33.887447,2345,0,51,128,1490,1
771849,-33.942459,2342,0,51,128,1490,1
773101,-33.997471,2339,0,51,128,1489,1
774363,-34.052483,2337,0,51,128,1490,1
775603,-34.107494,2334,0,51,128,1488,1
776850,-34.162506,2332,0,51,128,1490,1
778100,-34.217518,2329,0,51,128,1490,1
779362,-34.27253,2326,0,51,128,1489,1
780603,-34.327541,2323,0,51,128,1489,1
781850,-34.382553,2321,0,51,128,1489,1
783101,-34.437565,2319,0,51,128,1490,1
784363,-34.492577,2316,0,51,128,1489,1
785603,-34.547588,2315,0,51,128,1490,1
786843,-34.6026,2313,0,51,128,1491,1
788100,-34.657612,2311,0,51,128,1489,1
789363,-34.712624,2310,0,51,128,1489,1
790603,-34.767635,2307,0,51,128,1489,1
791843,-34.822647,2305,0,51,128,1488,1
793101,-34.877659,2302,0,51,128,1490,1
794363,-34.932671,2299,0,51,128,1488,1
795603,-34.987682,2296,0,51,128,1491,1
796843,-35.042694,2292,0,51,128,1489,1
798100,-35.097706,2289,0,51,128,1490,1
799363,-35.152718,2286,0,51,128,1489,1
800609,-35.207729,2283,0,51,128,1489,1
801844,-35.262741,2280,0,51,128,1488,1
803119,-35.317753,2276,0,51,128,1491,1
804362,-35.372765,2272,0,51,128,1489,1
805602,-35.427776,2269,0,51,128,1489,1
806843,-35.482788,2267,0,51,128,1488,1
808112,-35.5378,2263,0,51,128,1489,1
809362,-35.592812,2261,0,51,128,1489,1
810602,-35.647823,2258,0,51,128,1489,1
811843,-35.702835,2255,0,51,128,1488,1
813100,-35.757847,2252,0,51,128,1490,1
814362,-35.812859,2249,0,51,128,1489,1
815616,-35.86787,2247,0,51,128,1488,1
816843,-35.922882,2244,0,51,128,1490,1
818100,-35.977894,2241,0,51,128,1487,1
819362,-36.032906,2238,0,51,128,1490,1
820603,-36.087917,2235,0,51,128,1490,1
821843,-36.142929,2232,0,51,128,1490,1
823100,-36.197941,2229,0,51,128,1490,1
824362,-36.252953,2226,0,51,128,1489,1
825603,-36.307964,2223,0,51,128,1489,1
826843,-36.362976,2220,0,51,128,1489,1
828106,-36.417988,2219,0,51,128,1489,1
829362,-36.473,2217,0,51,128,1488,1
830609,-36.528011,2215,0,51,128,1488,1
831843,-36.583023,2213,0,51,128,1490,1
833100,-36.638035,2212,0,51,128,1488,1
834349,-36.693047,2209,0,51,128,1488,1
835602,-36.748058,2207,0,51,128,1489,1
836843,-36.80307,2205,0,51,128,1489,1
838100,-36.858082,2202,0,51,128,1490,1
839362,-36.913094,2199,0,51,128,1488,1
840601,-36.968105,2197,0,51,128,1488,1
841848,-37.023117,2195,0,51,128,1489,1
843112,-37.078129,2192,0,51,128,1489,1
844362,-37.133141,2191,0,51,128,1488,1
845608,-37.188152,2187,0,51,128,1489,1
846848,-37.243164,2185,0,51,128,1488,1
848112,-37.298176,2182,0,51,128,1490,1
849349,-37.353188,2179,0,51,128,1487,1
850601,-37.408199,2176,0,51,128,1489,1
851842,-37.463211,2173,0,51,128,1489,1
853093,-37.518223,2172,0,51,128,1489,1
854362,-37.573235,2169,0,51,128,1487,1
855601,-37.628246,2168,0,51,128,1489,1
856854,-37.683258,2167,0,51,128,1488,1
858101,-37.73827,2165,0,51,128,1487,1
859363,-37.793282,2163,0,51,128,1487,1
860603,-37.848293,2161,0,51,128,1487,1
861844,-37.903305,2159,0,51,128,1489,1
863113,-37.958317,2156,0,51,128,1488,1
864363,-38.013329,2154,0,51,128,1488,1
865603,-38.06834,2151,0,51,128,1490,1
866851,-38.123352,2149,0,51,128,1488,1
868107,-38.178364,2147,0,51,128,1488,1
869363,-38.233376,2145,0,51,128,1488,1
870603,-38.288387,2142,0,51,128,1487,1
871843,-38.343399,2141,0,51,128,1489,1
873101,-38.398411,2138,0,51,128,1488,1
874363,-38.453423,2134,0,51,128,1487,1
875603,-38.508434,2132,0,51,128,1487,1
876844,-38.563446,2129,0,51,128,1488,1
878113,-38.618458,2125,0,51,128,1488,1
879363,-38.67347,2123,0,51,128,1486,1
880603,-38.728481,2120,0,51,128,1487,1
881844,-38.783493,2118,0,51,128,1488,1
883100,-38.838505,2115,0,51,128,1488,1
884363,-38.893517,2113,0,51,128,1488,1
885603,-38.948528,2110,0,51,128,1488,1
886844,-39.00354,2107,0,51,128,1488,1
888100,-39.058552,2104,0,51,128,1488,1
889363,-39.113564,2101,0,51,128,1487,1
890603,-39.168575,2098,0,51,128,1489,1
891843,-39.223587,2094,0,51,128,1487,1
893101,-39.278599,2091,0,51,128,1487,1
894363,-39.333611,2088,0,51,128,1486,1
895603,-39.388622,2085,0,51,128,1487,1
896844,-39.443634,2082,0,51,128,1486,1
898119,-39.498646,2078,0,51,128,1487,1
899362,-39.553658,2075,0,51,128,1487,1
900603,-39.608669,2073,0,51,128,1486,1
901850,-39.663681,2071,0,51,128,1487,1
903101,-39.718693,2069,0,51,128,1487,1
904363,-39.773705,2066,0,51,128,1488,1
905603,-39.828716,2064,0,51,128,1487,1
906850,-39.883728,2061,0,51,128,1488,1
908101,-39.93874,2059,0,51,128,1487,1
909363,-39.993752,2055,0,51,128,1488,1
910603,-40.048763,2052,0,51,128,1487,1
911844,-40.103775,2049,0,51,128,1487,1
913100,-40.158787,2047,0,51,128,1487,1
914363,-40.213799,2044,0,51,128,1486,1
915603,-40.26881,2041,0,51,128,1487,1
916843,-40.323822,2037,0,51,128,1486,1
918101,-40.378834,2035,0,51,128,1485,1
919363,-40.433846,2032,0,51,128,1486,1
920609,-40.488857,2029,0,51,128,1485,1
921849,-40.543869,2027,0,51,128,1488,1
923101,-40.598881,2025,0,51,128,1485,1
924363,-40.653893,2023,0,51,128,1487,1
925603,-40.708904,2021,0,51,128,1483,1
926843,-40.763916,2020,0,51,128,1486,1
928113,-40.818928,2019,0,51,128,1486,1
929363,-40.87394,2017,0,51,128,1485,1
930603,-40.928951,2014,0,51,128,1486,1
931843,-40.983963,2012,0,51,128,1485,1
933113,-41.038975,2010,0,51,128,1487,1
934350,-41.093987,2007,0,51,128,1485,1
935609,-41.148998,2004,0,51,128,1486,1
936843,-41.20401,2002,0,51,128,1485,1
938100,-41.259022,1999,0,51,128,1485,1
939363,-41.314034,1997,0,51,128,1487,1
940609,-41.369045,1995,0,51,128,1487,1
941843,-41.424057,1992,0,51,128,1485,1
943100,-41.479069,1990,0,51,128,1486,1
944363,-41.534081,1988,0,51,128,1486,1
945603,-41.589092,1985,0,51,128,1485,1
946843,-41.644104,1982,0,51,128,1486,1
948100,-41.699116,1980,0,51,128,1485,1
949362,-41.754128,1979,0,51,128,1485,1
950603,-41.809139,1977,0,51,128,1486,1
951849,-41.864151,1976,0,51,128,1487,1
953100,-41.919163,1974,0,51,128,1485,1
954362,-41.974174,1972,0,51,128,1486,1
955608,-42.029186,1971,0,51,128,1486,1
956843,-42.084198,1969,0,51,128,1486,1
958100,-42.13921,1966,0,51,128,1485,1
959362,-42.194221,1964,0,51,128,1485,1
960602,-42.249233,1961,0,51,128,1484,1
961843,-42.304245,1959,0,51,128,1485,1
963112,-42.359257,1956,0,51,128,1484,1
964356,-42.414268,1953,0,51,128,1485,1
965602,-42.46928,1950,0,51,128,1485,1
966849,-42.524292,1947,0,51,128,1486,1
968112,-42.579304,1943,0,51,128,1485,1
969362,-42.634315,1941,0,51,128,1485,1
970609,-42.689327,1937,0,51,128,1484,1
971849,-42.744339,1933,0,51,128,1485,1
973100,-42.799351,1930,0,51,128,1484,1
974362,-42.854362,1927,0,51,128,1485,1
975609,-42.909374,1924,0,51,128,1485,1
976843,-42.964386,1922,0,51,128,1486,1
978112,-43.019398,1919,0,51,128,1484,1
979362,-43.074409,1916,0,51,128,1486,1
980602,-43.129421,1913,0,51,128,1484,1
981849,-43.184433,1910,0,51,128,1485,1
983093,-43.239445,1907,0,51,128,1484,1
984361,-43.294456,1904,0,51,128,1485,1
985601,-43.349468,1901,0,51,128,1484,1
986842,-43.40448,1898,0,51,128,1484,1
988093,-43.459492,1895,0,51,128,1484,1
989362,-43.514503,1890,0,51,128,1483,1
990609,-43.569515,1887,0,51,128,1484,1
991842,-43.624527,1883,0,51,128,1484,1
993093,-43.679539,1880,0,51,128,1483,1
994368,-43.73455,1878,0,51,128,1483,1
995614,-43.789562,1875,0,51,128,1485,1
996849,-43.844574,1874,0,51,128,1483,1
998093,-43.899586,1871,0,51,128,1483,1
999362,-43.954597,1869,0,51,128,1484,1
1000603,-44.009609,1866,0,51,128,1483,1
1001851,-44.064621,1864,0,51,128,1484,1
1003113,-44.119633,1861,0,51,128,1484,1
1004363,-44.174644,1859,0,51,128,1484,1
1005603,-44.229656,1857,0,51,128,1482,1
1006844,-44.284668,1855,0,51,128,1482,1
1008101,-44.33968,1852,0,51,128,1482,1
1009363,-44.394691,1850,0,51,128,1483,1
1010603,-44.449703,1848,0,51,128,1482,1
1011844,-44.504715,1845,0,51,128,1483,1
1013101,-44.559727,1843,0,51,128,1483,1
1014363,-44.614738,1840,0,51,128,1483,1
1015603,-44.66975,1837,0,51,128,1482,1
1016850,-44.724762,1835,0,51,128,1484,1
1018113,-44.779774,1833,0,51,128,1483,1
1019363,-44.834785,1831,0,51,128,1483,1
1020603,-44.889797,1829,0,51,128,1483,1
1021844,-44.944809,1828,0,51,128,1483,1
1023106,-44.999821,1826,0,51,128,1483,1
1024363,-45.054832,1825,0,51,128,1483,1
1025603,-45.109844,1824,0,51,128,1483,1
1026843,-45.164856,1821,0,51,128,1482,1
1028100,-45.219868,1819,0,51,128,1483,1
1029363,-45.274879,1817,0,51,128,1482,1
1030610,-45.329891,1815,0,51,128,1483,1
1031843,-45.384903,1813,0,51,128,1484,1
1033113,-45.439915,1810,0,51,128,1483,1
1034362,-45.494926,1808,0,51,128,1483,1
1035603,-45.549938,1806,0,51,128,1483,1
1036844,-45.60495,1804,0,51,128,1482,1
1038113,-45.659962,1802,0,51,128,1482,1
1039363,-45.714973,1800,0,51,128,1483,1
1040603,-45.769985,1797,0,51,128,1482,1
1041849,-45.824997,1794,0,51,128,1481,1
1043113,-45.880009,1791,0,51,128,1482,1
1044363,-45.93502,1788,0,51,128,1482,1
1045603,-45.990032,1786,0,51,128,1482,1
1046843,-46.045044,1782,0,51,128,1482,1
1048107,-46.100056,1780,0,51,128,1482,1
1049363,-46.155067,1778,0,51,128,1482,1
1050603,-46.210079,1775,0,51,128,1482,1
1051843,-46.265091,1773,0,51,128,1482,1
1053101,-46.320103,1770,0,51,128,1483,1
1054363,-46.375114,1767,0,51,128,1481,1
1055603,-46.430126,1764,0,51,128,1481,1
1056843,-46.485138,1760,0,51,128,1481,1
1058113,-46.54015,1756,0,51,128,1482,1
1059363,-46.595161,1753,0,51,128,1481,1
1060603,-46.650173,1750,0,51,128,1480,1
1061851,-46.705185,1746,0,51,128,1482,1
1063113,-46.760197,1742,0,51,128,1482,1
1064363,-46.815208,1738,0,51,128,1482,1
1065603,-46.87022,1735,0,51,128,1482,1
1066844,-46.925232,1732,0,51,128,1481,1
1068101,-46.980244,1728,0,51,128,1482,1
1069363,-47.035255,1725,0,51,128,1483,1
1070603,-47.090267,1723,0,51,128,1481,1
1071849,-47.145279,1721,0,51,128,1480,1
1073101,-47.200291,1717,0,51,128,1482,1
1074363,-47.255302,1714,0,51,128,1481,1
1075603,-47.310314,1711,0,51,128,1479,1
1076844,-47.365326,1708,0,51,128,1479,1
1078101,-47.420338,1705,0,51,128,1481,1
1079363,-47.475349,1703,0,51,128,1482,1
1080603,-47.530361,1700,0,51,128,1479,1
1081849,-47.585373,1697,0,51,128,1481,1
1083101,-47.640385,1694,0,51,128,1482,1
1084363,-47.695396,1691,0,51,128,1479,1
1085603,-47.750408,1689,0,51,128,1480,1
1086843,-47.80542,1686,0,51,128,1481,1
1088113,-47.860432,1685,0,51,128,1481,1
1089362,-47.915443,1683,0,51,128,1481,1
1090603,-47.970455,1682,0,51,128,1481,1
1091849,-48.025467,1681,0,51,128,1481,1
1093112,-48.080479,1679,0,51,128,1480,1
1094362,-48.13549,1678,0,51,128,1482,1
1095603,-48.190502,1675,0,51,128,1480,1
1096843,-48.245514,1674,0,51,128,1480,1
1098112,-48.300526,1672,0,51,128,1481,1
1099369,-48.355537,1669,0,51,128,1481,1
1100602,-48.410549,1667,0,51,128,1480,1
1101849,-48.465561,1664,0,51,128,1481,1
1103100,-48.520573,1662,0,51,128,1481,1
1104350,-48.575584,1660,0,51,128,1481,1
1105603,-48.630596,1657,0,51,128,1481,1
1106849,-48.685608,1655,0,51,128,1480,1
1108100,-48.74062,1653,0,51,128,1481,1
1109368,-48.795631,1651,0,51,128,1481,1
1110603,-48.850643,1648,0,51,128,1480,1
1111843,-48.905655,1646,0,51,128,1481,1
1113112,-48.960667,1644,0,51,128,1481,1
1114350,-49.015678,1641,0,51,128,1480,1
1115602,-49.07069,1639,0,51,128,1479,1
1116843,-49.125702,1637,0,51,128,1479,1
1118100,-49.180714,1636,0,51,128,1481,1
1119356,-49.235725,1634,0,51,128,1479,1
1120602,-49.290737,1632,0,51,128,1482,1
1121843,-49.345749,1631,0,51,128,1481,1
1123100,-49.400761,1630,0,51,128,1480,1
1124362,-49.455772,1628,0,51,128,1480,1
1125609,-49.510784,1626,0,51,128,1480,1
1126849,-49.565796,1623,0,51,128,1479,1
1128093,-49.620808,1620,0,51,128,1480,1
1129374,-49.675819,1617,0,51,128,1481,1
1130608,-49.730831,1614,0,51,128,1479,1
1131842,-49.785843,1611,0,51,128,1480,1
1133112,-49.840855,1607,0,51,128,1480,1
1134349,-49.895866,1604,0,51,128,1479,1
1135601,-49.950878,1600,0,51,128,1480,1
1136842,-50.00589,1597,0,51,128,1479,1
1138093,-50.060902,1592,0,51,128,1480,1
1139349,-50.115913,1588,0,51,128,1481,1
1140601,-50.170925,1584,0,51,128,1481,1
1141842,-50.225937,1581,0,51,128,1480,1
1143107,-50.280949,1578,0,51,128,1479,1
1144363,-50.33596,1575,0,51,128,1478,1
1145603,-50.390972,1572,0,51,128,1479,1
1146857,-50.445984,1568,0,51,128,1478,1
1148100,-50.500996,1566,0,51,128,1479,1
1149369,-50.556007,1562,0,51,128,1481,1
1150603,-50.611019,1559,0,51,128,1479,1
1151849,-50.666031,1555,0,51,128,1480,1
1153101,-50.721043,1552,0,51,128,1479,1
1154363,-50.776054,1549,0,51,128,1480,1
1155603,-50.831066,1546,0,51,128,1478,1
1156844,-50.886078,1542,0,51,128,1480,1
1158100,-50.94109,1539,0,51,128,1480,1
1159363,-50.996101,1536,0,51,128,1480,1
1160603,-51.051113,1534,0,51,128,1479,1
1161850,-51.106125,1532,0,51,128,1478,1
1163100,-51.161137,1531,0,51,128,1478,1
1164363,-51.216148,1528,0,51,128,1479,1
1165603,-51.27116,1526,0,51,128,1480,1
1166844,-51.326172,1523,0,51,128,1479,1
1168100,-51.381184,1521,0,51,128,1479,1
1169369,-51.436195,1519,0,51,128,1479,1
1170603,-51.491207,1517,0,51,128,1479,1
1171849,-51.546219,1515,0,51,128,1479,1
1173100,-51.601231,1513,0,51,128,1478,1
1174362,-51.656242,1511,0,51,128,1478,1
1175603,-51.711254,1509,0,51,128,1479,1
1176850,-51.766266,1507,0,51,128,1479,1
1178101,-51.821278,1505,0,51,128,1478,1
1179363,-51.876289,1503,0,51,128,1480,1
1180603,-51.931301,1500,0,51,128,1478,1
1181843,-51.986313,1497,0,51,128,1478,1
1183100,-52.041325,1494,0,51,128,1479,1
1184363,-52.096336,1492,0,51,128,1478,1
1185608,-52.151348,1490,0,51,128,1480,1
1186850,-52.20636,1488,0,51,128,1480,1
1188100,-52.261372,1487,0,51,128,1478,1
1189363,-52.316383,1485,0,51,128,1478,1
1190603,-52.371395,1484,0,51,128,1479,1
1191844,-52.426407,1482,0,51,128,1479,1
1193100,-52.481419,1481,0,51,128,1480,1
1194363,-52.53643,1478,0,51,128,1479,1
1195603,-52.591442,1477,0,51,128,1478,1
1196850,-52.646454,1474,0,51,128,1479,1
1198100,-52.701466,1472,0,51,128,1479,1
1199369,-52.756477,1470,0,51,128,1478,1
1200603,-52.811489,1467,0,51,128,1477,1
1201843,-52.866501,1465,0,51,128,1479,1
1203107,-52.921513,1462,0,51,128,1479,1
1204350,-52.976524,1460,0,51,128,1480,1
1205603,-53.031536,1457,0,51,128,1480,1
1206844,-53.086548,1455,0,51,128,1481,1
1208100,-53.14156,1451,0,51,128,1479,1
1209362,-53.196571,1449,0,51,128,1480,1
1210603,-53.251583,1445,0,51,128,1479,1
1211850,-53.306595,1442,0,51,128,1479,1
1213101,-53.361607,1438,0,51,128,1480,1
1214362,-53.416618,1435,0,51,128,1481,1
1215603,-53.47163,1432,0,51,128,1478,1
1216843,-53.526642,1429,0,51,128,1481,1
1218101,-53.581654,1427,0,51,128,1479,1
1219363,-53.636665,1423,0,51,128,1480,1
1220603,-53.691677,1420,0,51,128,1479,1
1221844,-53.746689,1417,0,51,128,1479,1
1223100,-53.801701,1413,0,51,128,1479,1
1224363,-53.856712,1410,0,51,128,1478,1
1225603,-53.911724,1407,0,51,128,1478,1
1226843,-53.966736,1403,0,51,128,1478,1
1228100,-54.021748,1399,0,51,128,1479,1
1229369,-54.076759,1396,0,51,128,1479,1
1230603,-54.131771,1392,0,51,128,1479,1
1231844,-54.186783,1389,0,51,128,1478,1
1233100,-54.241795,1387,0,51,128,1478,1
1234356,-54.296806,1384,0,51,128,1478,1
1235602,-54.351818,1382,0,51,128,1478,1
1236849,-54.40683,1379,0,51,128,1478,1
1238100,-54.461842,1377,0,51,128,1479,1
1239362,-54.516853,1374,0,51,128,1479,1
1240602,-54.571865,1371,0,51,128,1478,1
1241849,-54.626877,1368,0,51,128,1479,1
1243112,-54.681889,1365,0,51,128,1478,1
1244362,-54.7369,1363,0,51,128,1479,1
1245602,-54.791912,1361,0,51,128,1478,1
1246843,-54.846924,1358,0,51,128,1479,1
1248100,-54.901936,1356,0,51,128,1479,1
1249350,-54.956947,1353,0,51,128,1480,1
1250609,-55.011959,1350,0,51,128,1478,1
1251843,-55.066971,1348,0,51,128,1479,1
1253106,-55.121983,1345,0,51,128,1478,1
1254362,-55.176994,1344,0,51,128,1479,1
1255602,-55.232006,1341,0,51,128,1479,1
1256855,-55.287018,1340,0,51,128,1480,1
1258100,-55.34203,1339,0,51,128,1480,1
1259362,-55.397041,1338,0,51,128,1479,1
1260602,-55.452053,1337,0,51,128,1479,1
1261843,-55.507065,1335,0,51,128,1480,1
1263112,-55.562077,1334,0,51,128,1480,1
1264362,-55.617088,1331,0,51,128,1478,1
1265602,-55.6721,1329,0,51,128,1480,1
1266843,-55.727112,1327,0,51,128,1479,1
1268093,-55.782124,1324,0,51,128,1479,1
1269362,-55.837135,1321,0,51,128,1480,1
1270601,-55.892147,1318,0,51,128,1480,1
1271842,-55.947159,1316,0,51,128,1479,1
1273112,-56.002171,1314,0,51,128,1480,1
1274362,-56.057182,1311,0,51,128,1481,1
1275602,-56.112194,1308,0,51,128,1480,1
1276842,-56.167206,1305,0,51,128,1480,1
1278112,-56.222218,1303,0,51,128,1479,1
1279361,-56.277229,1299,0,51,128,1479,1
1280601,-56.332241,1297,0,51,128,1480,1
1281842,-56.387253,1294,0,51,128,1481,1
1283093,-56.442265,1292,0,51,128,1482,1
1284368,-56.497276,1290,0,51,128,1480,1
1285603,-56.552288,1288,0,51,128,1480,1
1286844,-56.6073,1286,0,51,128,1479,1
1288106,-56.662312,1285,0,51,128,1481,1
1289350,-56.717323,1282,0,51,128,1480,1
1290608,-56.772335,1280,0,51,128,1480,1
1291843,-56.827347,1278,0,51,128,1480,1
1293101,-56.882359,1275,0,51,128,1481,1
1294363,-56.93737,1272,0,51,128,1480,1
1295603,-56.992382,1269,0,51,128,1481,1
1296843,-57.047394,1266,0,51,128,1482,1
1298101,-57.102406,1263,0,51,128,1481,1
1299363,-57.157417,1259,0,51,128,1480,1
1300603,-57.212429,1256,0,51,128,1480,1
1301844,-57.267441,1252,0,51,128,1481,1
1303101,-57.322453,1249,0,51,128,1481,1
1304363,-57.377464,1245,0,51,128,1480,1
1305603,-57.432476,1242,0,51,128,1481,1
1306850,-57.487488,1239,0,51,128,1479,1
1308101,-57.5425,1236,0,51,128,1481,1
1309363,-57.597511,1233,0,51,128,1480,1
1310603,-57.652523,1230,0,51,128,1480,1
1311844,-57.707535,1228,0,51,128,1481,1
1313100,-57.762547,1225,0,51,128,1480,1
1314363,-57.817558,1223,0,51,128,1480,1
1315603,-57.87257,1219,0,51,128,1479,1
1316843,-57.927582,1216,0,51,128,1481,1
1318107,-57.982594,1213,0,51,128,1481,1
1319363,-58.037605,1211,0,51,128,1481,1
1320609,-58.092617,1208,0,51,128,1481,1
1321843,-58.147629,1204,0,51,128,1482,1
1323100,-58.202641,1201,0,51,128,1481,1
1324362,-58.257652,1198,0,51,128,1482,1
1325603,-58.312664,1195,0,51,128,1483,1
1326857,-58.367676,1194,0,51,128,1480,1
1328106,-58.422688,1191,0,51,128,1482,1
1329363,-58.477699,1190,0,51,128,1482,1
1330603,-58.532711,1188,0,51,128,1481,1
1331843,-58.587723,1186,0,51,128,1482,1
1333100,-58.642735,1184,0,51,128,1482,1
1334350,-58.697746,1182,0,51,128,1481,1
1335609,-58.752758,1179,0,51,128,1481,1
1336844,-58.80777,1176,0,51,128,1481,1
1338113,-58.862782,1174,0,51,128,1480,1
1339363,-58.917793,1172,0,51,128,1482,1
1340603,-58.972805,1169,0,51,128,1482,1
1341843,-59.027817,1167,0,51,128,1480,1
1343107,-59.082829,1165,0,51,128,1483,1
1344363,-59.13784,1163,0,51,128,1481,1
1345603,-59.192852,1160,0,51,128,1483,1
1346844,-59.247864,1157,0,51,128,1483,1
1348107,-59.302876,1154,0,51,128,1483,1
1349363,-59.357887,1152,0,51,128,1481,1
1350603,-59.412899,1148,0,51,128,1482,1
1351843,-59.467911,1146,0,51,128,1481,1
1353100,-59.522923,1144,0,51,128,1482,1
1354362,-59.577934,1141,0,51,128,1483,1
1355603,-59.632946,1140,0,51,128,1481,1
1356844,-59.687958,1138,0,51,128,1482,1
1358100,-59.74297,1136,0,51,128,1483,1
1359362,-59.797981,1134,0,51,128,1482,1
1360603,-59.852993,1132,0,51,128,1482,1
1361844,-59.908005,1130,0,51,128,1482,1
1363101,-59.963017,1126,0,51,128,1482,1
1364363,-60.018028,1125,0,51,128,1481,1
1365603,-60.07304,1123,0,51,128,1482,1
1366850,-60.128052,1121,0,51,128,1482,1
1368101,-60.183064,1118,0,51,128,1482,1
1369363,-60.238075,1116,0,51,128,1482,1
1370603,-60.293087,1113,0,51,128,1482,1
1371851,-60.348099,1111,0,51,128,1482,1
1373113,-60.403111,1109,0,51,128,1484,1
1374363,-60.458122,1106,0,51,128,1483,1
1375603,-60.513134,1103,0,51,128,1483,1
1376843,-60.568146,1099,0,51,128,1482,1
1378100,-60.623158,1096,0,51,128,1484,1
1379362,-60.678169,1094,0,51,128,1483,1
1380603,-60.733181,1091,0,51,128,1482,1
1381843,-60.788193,1089,0,51,128,1483,1
1383100,-60.843204,1087,0,51,128,1483,1
1384350,-60.898216,1083,0,51,128,1484,1
1385603,-60.953228,1080,0,51,128,1482,1
1386843,-61.00824,1078,0,51,128,1483,1
1388100,-61.063251,1075,0,51,128,1482,1
1389362,-61.118263,1071,0,51,128,1483,1
1390602,-61.173275,1068,0,51,128,1483,1
1391843,-61.228287,1065,0,51,128,1482,1
1393100,-61.283298,1062,0,51,128,1483,1
1394362,-61.33831,1059,0,51,128,1483,1
1395603,-61.393322,1055,0,51,128,1484,1
1396849,-61.448334,1052,0,51,128,1483,1
1398100,-61.503345,1049,0,51,128,1483,1
1399362,-61.558357,1047,0,51,128,1484,1
1400610,-61.613369,1044,0,51,128,1484,1
1401843,-61.668381,1043,0,51,128,1483,1
1403100,-61.723392,1039,0,51,128,1482,1
1404362,-61.778404,1038,0,51,128,1484,1
1405602,-61.833416,1035,0,51,128,1483,1
1406851,-61.888428,1032,0,51,128,1485,1
1408100,-61.943439,1029,0,51,128,1484,1
1409362,-61.998451,1027,0,51,128,1485,1
1410608,-62.053463,1024,0,51,128,1483,1
1411842,-62.108475,1020,0,51,128,1484,1
1413111,-62.163486,1017,0,51,128,1483,1
1414361,-62.218498,1015,0,51,128,1483,1
1415602,-62.27351,1011,0,51,128,1484,1
1416842,-62.328522,1009,0,51,128,1483,1
1418093,-62.383533,1005,0,51,128,1483,1
1419362,-62.438545,1003,0,51,128,1485,1
1420602,-62.493557,1000,0,51,128,1483,1
1421842,-62.548569,997,0,51,128,1482,1
1423112,-62.60358,996,0,51,128,1483,1
1424361,-62.658592,994,0,51,128,1484,1
1425608,-62.713604,993,0,51,128,1484,1
1426842,-62.768616,991,0,51,128,1484,1
1428093,-62.823627,990,0,51,128,1483,1
1429363,-62.878639,988,0,51,128,1484,1
1430603,-62.933651,985,0,51,128,1484,1
1431849,-62.988663,983,0,51,128,1483,1
1433101,-63.043674,981,0,51,128,1484,1
1434363,-63.098686,978,0,51,128,1485,1
1435603,-63.153698,974,0,51,128,1485,1
1436844,-63.20871,973,0,51,128,1484,1
1438113,-63.263721,970,0,51,128,1483,1
1439363,-63.318733,968,0,51,128,1483,1
1440603,-63.373745,965,0,51,128,1486,1
1441843,-63.428757,964,0,51,128,1484,1
1443101,-63.483768,961,0,51,128,1484,1
1444363,-63.53878,959,0,51,128,1484,1
1445603,-63.593792,955,0,51,128,1483,1
1446843,-63.648804,953,0,51,128,1484,1
1448101,-63.703815,951,0,51,128,1485,1
1449363,-63.758827,949,0,51,128,1484,1
1450603,-63.813839,948,0,51,128,1483,1
1451844,-63.868851,946,0,51,128,1485,1
1453113,-63.923862,945,0,51,128,1483,1
1454363,-63.978874,943,0,51,128,1485,1
1455603,-64.03389,941,0,51,128,1484,1
1456843,-64.088905,939,0,51,128,1486,1
1458101,-64.143921,937,0,51,128,1485,1
1459363,-64.198936,934,0,51,128,1484,1
1460603,-64.253952,932,0,51,128,1486,1
1461850,-64.308968,929,0,51,128,1484,1
1463100,-64.363983,926,0,51,128,1485,1
1464363,-64.418999,923,0,51,128,1485,1
1465610,-64.474014,920,0,51,128,1486,1
1466849,-64.52903,917,0,51,128,1484,1
1468113,-64.584045,914,0,51,128,1485,1
1469363,-64.639061,910,0,51,128,1485,1
1470603,-64.694077,906,0,51,128,1483,1
1471844,-64.749092,903,0,51,128,1485,1
1473101,-64.804108,900,0,51,128,1485,1
1474363,-64.859123,897,0,51,128,1486,1
1475603,-64.914139,895,0,51,128,1484,1
1476843,-64.969154,892,0,51,128,1485,1
1478101,-65.02417,890,0,51,128,1486,1
1479363,-65.079185,886,0,51,128,1485,1
1480603,-65.134201,884,0,51,128,1486,1
1481844,-65.189217,881,0,51,128,1485,1
1483113,-65.244232,878,0,51,128,1485,1
1484369,-65.299248,875,0,51,128,1486,1
1485610,-65.354263,871,0,51,128,1486,1
1486850,-65.409279,868,0,51,128,1486,1
1488101,-65.464294,865,0,51,128,1485,1
1489369,-65.51931,862,0,51,128,1485,1
1490603,-65.574326,858,0,51,128,1485,1
1491850,-65.629341,854,0,51,128,1487,1
1493101,-65.684357,851,0,51,128,1486,1
1494363,-65.739372,849,0,51,128,1484,1
1495603,-65.794388,846,0,51,128,1486,1
