t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
259016,-22.775122,507,0,255,255,65535,0,raw_only,2
260261,-22.885147,503,0,255,255,65535,0,raw_only,2
261529,-22.995173,3597,0,255,255,65535,0,raw_only,2
262768,-23.105198,3602,0,255,255,65535,0,raw_only,2
264015,-23.215223,3607,0,255,255,65535,0,raw_only,2
265280,-23.325249,3612,0,255,255,65535,0,raw_only,2
266520,-23.435274,3616,0,255,255,65535,0,raw_only,2
267768,-23.5453,3622,0,255,255,65535,0,raw_only,2
269015,-23.655325,3626,0,255,255,65535,0,raw_only,2
270261,-23.76535,3631,0,255,255,65535,0,raw_only,2
271520,-23.875376,3635,0,255,255,65535,0,raw_only,2
272768,-23.985401,3640,0,255,255,65535,0,raw_only,2
274015,-24.095427,4095,0,255,255,65535,0,raw_only,2
275261,-24.205452,3649,0,255,255,65535,0,raw_only,2
276520,-24.315477,441,0,255,255,65535,0,raw_only,2
277767,-24.425503,0,0,255,255,65535,0,raw_only,2
279020,-24.535528,0,0,255,255,65535,0,raw_only,2
280266,-24.645554,0,0,255,255,65535,0,raw_only,2
281520,-24.755579,3675,0,255,255,65535,0,raw_only,2
282767,-24.865604,3681,0,255,255,65535,0,raw_only,2
284014,-24.97563,3686,0,255,255,65535,0,raw_only,2
285260,-25.085655,3692,0,255,255,65535,0,raw_only,2
286520,-25.195681,3697,0,255,255,65535,0,raw_only,2
287768,-25.305706,3703,0,255,255,65535,0,raw_only,2
289015,-25.415731,3708,0,255,255,65535,0,raw_only,2
290262,-25.525757,3715,0,255,255,65535,0,raw_only,2
291520,-25.635782,3720,0,255,255,65535,0,raw_only,2
292768,-25.745808,3726,0,255,255,65535,0,raw_only,2
294022,-25.855833,364,0,255,255,65535,0,raw_only,2
295261,-25.965858,4095,0,255,255,65535,0,raw_only,2
296520,-26.075884,355,0,255,255,65535,0,raw_only,2
297768,-26.185909,0,0,255,255,65535,0,raw_only,2
299022,-26.295935,0,0,255,255,65535,0,raw_only,2
300261,-26.40596,339,0,255,255,65535,0,raw_only,2
301529,-26.515985,3761,0,255,255,65535,0,raw_only,2
302768,-26.626011,3765,0,255,255,65535,0,raw_only,2
304015,-26.736036,3771,0,255,255,65535,0,raw_only,2
305261,-26.846062,3775,0,255,255,65535,0,raw_only,2
306535,-26.956087,3779,0,255,255,65535,0,raw_only,2
307768,-27.066113,3783,0,255,255,65535,0,raw_only,2
309016,-27.176138,3787,0,255,255,65535,0,raw_only,2
310261,-27.286163,3793,0,255,255,65535,0,raw_only,2
311520,-27.396189,3798,0,255,255,65535,0,raw_only,2
312768,-27.506214,3803,0,255,255,65535,0,raw_only,2
314016,-27.61624,0,0,255,255,65535,0,raw_only,2
315261,-27.726265,4095,0,255,255,65535,0,raw_only,2
316520,-27.83629,276,0,255,255,65535,0,raw_only,2
317768,-27.946316,271,0,255,255,65535,0,raw_only,2
319016,-28.056341,267,0,255,255,65535,0,raw_only,2
320261,-28.166367,262,0,255,255,65535,0,raw_only,2
